ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_biotype
ENSG00000105321	ENST00000221922	ENSE00000714755	12	protein_coding
ENSG00000105329	ENST00000221930	ENSE00001196164	7	protein_coding
ENSG00000105341	ENST00000221943	ENSE00002748963	6	protein_coding
ENSG00000105372	ENST00000221975	ENSE00001115059	6	protein_coding
ENSG00000105401	ENST00000222005	ENSE00000954374	8	protein_coding
ENSG00000105404	ENST00000222008	ENSE00003848497	5	protein_coding
ENSG00000105514	ENST00000222120	ENSE00001255557	5	protein_coding
ENSG00000105516	ENST00000222122	ENSE00003190131	4	protein_coding
ENSG00000187266	ENST00000222139	ENSE00001131148	8	protein_coding
ENSG00000105607	ENST00000222214	ENSE00003669873	12	protein_coding
ENSG00000105612	ENST00000222219	ENSE00001184279	6	protein_coding
ENSG00000105617	ENST00000222224	ENSE00001122505	4	protein_coding
ENSG00000105640	ENST00000222247	ENSE00002986563	5	protein_coding
ENSG00000105647	ENST00000222254	ENSE00000893034	16	protein_coding
ENSG00000105677	ENST00000222284	ENSE00003651027	7	protein_coding
ENSG00000105700	ENST00000222307	ENSE00003190256	5	protein_coding
ENSG00000105701	ENST00000222308	ENSE00003695779	9	protein_coding
ENSG00000105722	ENST00000222329	ENSE00000847274	4	protein_coding
ENSG00000105723	ENST00000222330	ENSE00001824331	11	protein_coding
ENSG00000105738	ENST00000222345	ENSE00001314762	22	protein_coding
ENSG00000105767	ENST00000222374	ENSE00001212252	9	protein_coding
ENSG00000285292	ENST00000222388	ENSE00001200775	16	protein_coding
ENSG00000078967	ENST00000222402	ENSE00003584610	7	protein_coding
ENSG00000002745	ENST00000222462	ENSE00001841941	4	protein_coding
ENSG00000105793	ENST00000222511	ENSE00001901407	10	protein_coding
ENSG00000105825	ENST00000222543	ENSE00000877340	5	protein_coding
ENSG00000105829	ENST00000222547	ENSE00001031680	4	protein_coding
ENSG00000105835	ENST00000222553	ENSE00000881741	11	protein_coding
ENSG00000105849	ENST00000222567	ENSE00001224707	4	protein_coding
ENSG00000105854	ENST00000222572	ENSE00003845291	9	protein_coding
ENSG00000105855	ENST00000222573	ENSE00000831899	14	protein_coding
ENSG00000105866	ENST00000222584	ENSE00001029037	6	protein_coding
ENSG00000105926	ENST00000222644	ENSE00003706930	12	protein_coding
ENSG00000105953	ENST00000222673	ENSE00001679409	23	protein_coding
ENSG00000105968	ENST00000222690	ENSE00001190762	5	protein_coding
ENSG00000105971	ENST00000222693	ENSE00001864005	3	protein_coding
ENSG00000105996	ENST00000222718	ENSE00001147206	2	protein_coding
ENSG00000106004	ENST00000222726	ENSE00001012494	2	protein_coding
ENSG00000106006	ENST00000222728	ENSE00000674261	2	protein_coding
ENSG00000106025	ENST00000222747	ENSE00000881958	8	protein_coding
ENSG00000106077	ENST00000222800	ENSE00003612759	6	protein_coding
ENSG00000106080	ENST00000222803	ENSE00001138174	4	protein_coding
ENSG00000106100	ENST00000222823	ENSE00001929249	14	protein_coding
ENSG00000106266	ENST00000222990	ENSE00001156125	11	protein_coding
ENSG00000106299	ENST00000223023	ENSE00001188527	11	protein_coding
ENSG00000106305	ENST00000223029	ENSE00000831654	4	protein_coding
ENSG00000106344	ENST00000223073	ENSE00000882259	19	protein_coding
ENSG00000106355	ENST00000223084	ENSE00003506037	5	nonsense_mediated_decay
ENSG00000106392	ENST00000223122	ENSE00001884088	3	protein_coding
ENSG00000106397	ENST00000223127	ENSE00003850080	19	protein_coding
ENSG00000106399	ENST00000223129	ENSE00001553346	8	protein_coding
ENSG00000214253	ENST00000223136	ENSE00003598790	5	protein_coding
ENSG00000106415	ENST00000223145	ENSE00001854467	8	protein_coding
ENSG00000106459	ENST00000223190	ENSE00000882347	11	protein_coding
ENSG00000106477	ENST00000223208	ENSE00000723269	11	protein_coding
ENSG00000106479	ENST00000223210	ENSE00001892132	8	protein_coding
ENSG00000241127	ENST00000223273	ENSE00000832450	3	protein_coding
ENSG00000106588	ENST00000223321	ENSE00002485073	8	protein_coding
ENSG00000106591	ENST00000223324	ENSE00003483004	3	protein_coding
ENSG00000106603	ENST00000223336	ENSE00001523164	6	protein_coding
ENSG00000106635	ENST00000223368	ENSE00003494651	6	protein_coding
ENSG00000106636	ENST00000223369	ENSE00001899844	7	protein_coding
ENSG00000081386	ENST00000223428	ENSE00001416136	6	protein_coding
ENSG00000086065	ENST00000223500	ENSE00000832793	8	protein_coding
ENSG00000106803	ENST00000223641	ENSE00003632788	4	protein_coding
ENSG00000106804	ENST00000223642	ENSE00000806454	41	protein_coding
ENSG00000107020	ENST00000223864	ENSE00001165313	6	protein_coding
ENSG00000107105	ENST00000223951	ENSE00003895823	6	protein_coding
ENSG00000107223	ENST00000224073	ENSE00000870751	5	protein_coding
ENSG00000107290	ENST00000224140	ENSE00003529884	26	protein_coding
ENSG00000026025	ENST00000224237	ENSE00003647967	9	protein_coding
ENSG00000095585	ENST00000224337	ENSE00000000179	17	protein_coding
ENSG00000107736	ENST00000224721	ENSE00003247526	70	protein_coding
ENSG00000107796	ENST00000224784	ENSE00001902221	9	protein_coding
ENSG00000107959	ENST00000224949	ENSE00003843068	27	protein_coding
ENSG00000107960	ENST00000224950	ENSE00000723413	10	protein_coding
ENSG00000108176	ENST00000225171	ENSE00000834117	5	protein_coding
ENSG00000108179	ENST00000225174	ENSE00001136191	6	protein_coding
ENSG00000108239	ENST00000225235	ENSE00001162241	13	protein_coding
ENSG00000005100	ENST00000225296	ENSE00001822064	12	protein_coding
ENSG00000011260	ENST00000225298	ENSE00002686233	14	protein_coding
ENSG00000013306	ENST00000225308	ENSE00001678528	12	protein_coding
ENSG00000108256	ENST00000225388	ENSE00001053085	4	protein_coding
ENSG00000108262	ENST00000225394	ENSE00001751831	20	protein_coding
ENSG00000108298	ENST00000225430	ENSE00003832753	6	protein_coding
ENSG00000213246	ENST00000225504	ENSE00003648974	5	protein_coding
ENSG00000108379	ENST00000225512	ENSE00001110660	5	protein_coding
ENSG00000197417	ENST00000225519	ENSE00001196861	7	protein_coding
ENSG00000213977	ENST00000225525	ENSE00001301026	4	protein_coding
ENSG00000108443	ENST00000225577	ENSE00001921721	15	protein_coding
ENSG00000108468	ENST00000225603	ENSE00003844307	5	protein_coding
ENSG00000108511	ENST00000225648	ENSE00002352501	4	protein_coding
ENSG00000108518	ENST00000225655	ENSE00001488299	3	protein_coding
ENSG00000108528	ENST00000225665	ENSE00001313839	8	protein_coding
ENSG00000108559	ENST00000225696	ENSE00002245530	17	protein_coding
ENSG00000108561	ENST00000225698	ENSE00000678412	6	protein_coding
ENSG00000108582	ENST00000225719	ENSE00001246229	21	protein_coding
ENSG00000108587	ENST00000225724	ENSE00002701917	9	protein_coding
ENSG00000108588	ENST00000225726	ENSE00001347617	13	protein_coding
ENSG00000108590	ENST00000225728	ENSE00001149797	4	protein_coding
ENSG00000108591	ENST00000225729	ENSE00002371187	13	protein_coding
ENSG00000108599	ENST00000225737	ENSE00001911446	15	protein_coding
ENSG00000108604	ENST00000225742	ENSE00002234736	13	protein_coding
ENSG00000108639	ENST00000225777	ENSE00003507381	4	protein_coding
ENSG00000108654	ENST00000225792	ENSE00003596319	13	protein_coding
ENSG00000108666	ENST00000225805	ENSE00001175910	10	protein_coding
ENSG00000108733	ENST00000225873	ENSE00001017535	3	protein_coding
ENSG00000108773	ENST00000225916	ENSE00001842471	18	protein_coding
ENSG00000108784	ENST00000225927	ENSE00001296761	6	protein_coding
ENSG00000108826	ENST00000225969	ENSE00002021904	4	protein_coding
ENSG00000108829	ENST00000225972	ENSE00001018418	7	protein_coding
ENSG00000108861	ENST00000226004	ENSE00001292277	3	protein_coding
ENSG00000108924	ENST00000226067	ENSE00001013153	4	protein_coding
ENSG00000108947	ENST00000226091	ENSE00001254345	5	protein_coding
ENSG00000108961	ENST00000226105	ENSE00003589475	5	protein_coding
ENSG00000109079	ENST00000226225	ENSE00001053464	7	protein_coding
ENSG00000109084	ENST00000226230	ENSE00001350895	3	protein_coding
ENSG00000004468	ENST00000226279	ENSE00001131136	8	protein_coding
ENSG00000018189	ENST00000226328	ENSE00001138809	13	protein_coding
ENSG00000109163	ENST00000226413	ENSE00001597165	3	protein_coding
ENSG00000109270	ENST00000226522	ENSE00001343090	7	protein_coding
ENSG00000109320	ENST00000226574	ENSE00001297248	24	protein_coding
ENSG00000109536	ENST00000226798	ENSE00002035462	9	protein_coding
ENSG00000064199	ENST00000227135	ENSE00001014302	5	protein_coding
ENSG00000109861	ENST00000227266	ENSE00000842724	7	protein_coding
ENSG00000109917	ENST00000227322	ENSE00003771780	14	protein_coding
ENSG00000109944	ENST00000227349	ENSE00001134232	9	protein_coding
ENSG00000110042	ENST00000227451	ENSE00001171348	9	protein_coding
ENSG00000110057	ENST00000227471	ENSE00003679014	11	protein_coding
ENSG00000168066	ENST00000227503	ENSE00003681154	13	protein_coding
ENSG00000110092	ENST00000227507	ENSE00000894873	5	protein_coding
ENSG00000110104	ENST00000227520	ENSE00000851431	4	protein_coding
ENSG00000110107	ENST00000227524	ENSE00002246652	16	protein_coding
ENSG00000110108	ENST00000227525	ENSE00000991011	4	protein_coding
ENSG00000110200	ENST00000227618	ENSE00003555672	6	protein_coding
ENSG00000110218	ENST00000227638	ENSE00002233983	5	protein_coding
ENSG00000110328	ENST00000227756	ENSE00001240331	11	protein_coding
ENSG00000110330	ENST00000227758	ENSE00003617386	9	protein_coding
ENSG00000110435	ENST00000227868	ENSE00002154149	11	protein_coding
ENSG00000110696	ENST00000228136	ENSE00002190925	5	protein_coding
ENSG00000060138	ENST00000228251	ENSE00001208872	10	protein_coding
ENSG00000075856	ENST00000228284	ENSE00003847770	19	protein_coding
ENSG00000090612	ENST00000228289	ENSE00002244572	6	protein_coding
ENSG00000089157	ENST00000228306	ENSE00003686945	8	protein_coding
ENSG00000013503	ENST00000228347	ENSE00002407950	28	protein_coding
ENSG00000110841	ENST00000228425	ENSE00002269114	30	protein_coding
ENSG00000110851	ENST00000228437	ENSE00002250300	12	protein_coding
ENSG00000110906	ENST00000228495	ENSE00001250971	7	protein_coding
ENSG00000110917	ENST00000228506	ENSE00000756534	5	protein_coding
ENSG00000110925	ENST00000228515	ENSE00001156228	5	protein_coding
ENSG00000111110	ENST00000228705	ENSE00001177242	10	protein_coding
ENSG00000111144	ENST00000228740	ENSE00002379270	19	protein_coding
ENSG00000111145	ENST00000228741	ENSE00002382815	5	protein_coding
ENSG00000111203	ENST00000228799	ENSE00001882716	12	protein_coding
ENSG00000111229	ENST00000228825	ENSE00001927859	7	protein_coding
ENSG00000111231	ENST00000228827	ENSE00002351545	8	protein_coding
ENSG00000111266	ENST00000228862	ENSE00002250922	6	protein_coding
ENSG00000111269	ENST00000228865	ENSE00001217365	4	protein_coding
ENSG00000111276	ENST00000228872	ENSE00000993687	3	protein_coding
ENSG00000111358	ENST00000228955	ENSE00001294678	12	protein_coding
ENSG00000111581	ENST00000229179	ENSE00002296804	28	protein_coding
ENSG00000111596	ENST00000229195	ENSE00003718629	16	protein_coding
ENSG00000111602	ENST00000229201	ENSE00002507031	29	protein_coding
ENSG00000111615	ENST00000229214	ENSE00001362565	10	protein_coding
ENSG00000111639	ENST00000229238	ENSE00002315871	3	protein_coding
ENSG00000111640	ENST00000229239	ENSE00001902446	9	protein_coding
ENSG00000111666	ENST00000229266	ENSE00001330747	9	protein_coding
ENSG00000111674	ENST00000229277	ENSE00003845316	12	protein_coding
ENSG00000111678	ENST00000229281	ENSE00002227940	3	protein_coding
ENSG00000111711	ENST00000229314	ENSE00000994911	5	protein_coding
ENSG00000111725	ENST00000229328	ENSE00002249689	7	protein_coding
ENSG00000111726	ENST00000229329	ENSE00002269626	8	protein_coding
ENSG00000111727	ENST00000229330	ENSE00001104674	15	protein_coding
ENSG00000111737	ENST00000229340	ENSE00001633286	6	protein_coding
ENSG00000111775	ENST00000229379	ENSE00001034501	3	protein_coding
ENSG00000111786	ENST00000229390	ENSE00000835196	4	protein_coding
ENSG00000111790	ENST00000229395	ENSE00001189198	7	protein_coding
ENSG00000065029	ENST00000229405	ENSE00001913930	11	nonsense_mediated_decay
ENSG00000232774	ENST00000229465	ENSE00002294112	5	lncRNA
ENSG00000010810	ENST00000229471	ENSE00002112481	11	protein_coding
ENSG00000111843	ENST00000229563	ENSE00003528839	6	protein_coding
ENSG00000111850	ENST00000229570	ENSE00001852991	3	protein_coding
ENSG00000111875	ENST00000229595	ENSE00001295367	4	protein_coding
ENSG00000111911	ENST00000229633	ENSE00001446938	5	protein_coding
ENSG00000111912	ENST00000229634	ENSE00002243898	15	protein_coding
ENSG00000111981	ENST00000229708	ENSE00001403981	5	protein_coding
ENSG00000112029	ENST00000229758	ENSE00003845019	5	protein_coding
ENSG00000112039	ENST00000229769	ENSE00001032057	10	protein_coding
ENSG00000112062	ENST00000229794	ENSE00001919602	12	protein_coding
ENSG00000112062	ENST00000229795	ENSE00001884967	12	protein_coding
ENSG00000112079	ENST00000229812	ENSE00001880647	14	protein_coding
ENSG00000204252	ENST00000229829	ENSE00001836674	5	protein_coding
ENSG00000112130	ENST00000229866	ENSE00001892437	8	nonsense_mediated_decay
ENSG00000112167	ENST00000229903	ENSE00003848392	2	protein_coding
ENSG00000112186	ENST00000229922	ENSE00001825170	13	protein_coding
ENSG00000112218	ENST00000229955	ENSE00003547771	2	protein_coding
ENSG00000112234	ENST00000229971	ENSE00001124951	9	protein_coding
ENSG00000112293	ENST00000230036	ENSE00001309727	25	protein_coding
ENSG00000112304	ENST00000230048	ENSE00003680711	3	protein_coding
ENSG00000112306	ENST00000230050	ENSE00003569530	6	protein_coding
ENSG00000112309	ENST00000230053	ENSE00001150532	4	protein_coding
ENSG00000112312	ENST00000230056	ENSE00000848248	7	protein_coding
ENSG00000112335	ENST00000230085	ENSE00001887973	4	protein_coding
ENSG00000112365	ENST00000230122	ENSE00000800396	7	protein_coding
ENSG00000112414	ENST00000230173	ENSE00001445152	26	protein_coding
ENSG00000112578	ENST00000230340	ENSE00001459256	7	protein_coding
ENSG00000112592	ENST00000230354	ENSE00003299961	8	protein_coding
ENSG00000112667	ENST00000230431	ENSE00000850097	4	protein_coding
ENSG00000112685	ENST00000230449	ENSE00001275977	28	protein_coding
ENSG00000112697	ENST00000230461	ENSE00001903737	7	protein_coding
ENSG00000112715	ENST00000230480	ENSE00002082485	7	protein_coding
ENSG00000112742	ENST00000230510	ENSE00002035648	22	protein_coding
ENSG00000112769	ENST00000230538	ENSE00001942586	39	protein_coding
ENSG00000112796	ENST00000230565	ENSE00001455113	4	protein_coding
ENSG00000039123	ENST00000230640	ENSE00001421730	27	protein_coding
ENSG00000112855	ENST00000230771	ENSE00003816603	13	protein_coding
ENSG00000112874	ENST00000230792	ENSE00001008469	7	protein_coding
ENSG00000112941	ENST00000230859	ENSE00001216238	13	protein_coding
ENSG00000112977	ENST00000230895	ENSE00001675313	4	protein_coding
ENSG00000112983	ENST00000230901	ENSE00003588245	22	protein_coding
ENSG00000112996	ENST00000230914	ENSE00000821255	2	processed_transcript
ENSG00000113070	ENST00000230990	ENSE00001376016	6	protein_coding
ENSG00000113083	ENST00000231004	ENSE00001082205	7	protein_coding
ENSG00000113272	ENST00000231198	ENSE00001890875	6	protein_coding
ENSG00000113312	ENST00000231238	ENSE00003349343	8	protein_coding
ENSG00000113441	ENST00000231368	ENSE00001886292	18	protein_coding
ENSG00000113532	ENST00000231461	ENSE00001186110	5	protein_coding
ENSG00000113555	ENST00000231484	ENSE00001228238	4	protein_coding
ENSG00000113569	ENST00000231498	ENSE00001934728	35	protein_coding
ENSG00000113583	ENST00000231512	ENSE00001679014	3	protein_coding
ENSG00000113595	ENST00000231524	ENSE00001407304	11	protein_coding
ENSG00000113643	ENST00000231572	ENSE00002089704	15	protein_coding
ENSG00000113734	ENST00000231668	ENSE00001700198	7	protein_coding
ENSG00000013293	ENST00000231706	ENSE00001214061	8	protein_coding
ENSG00000113790	ENST00000231887	ENSE00000871360	7	protein_coding
ENSG00000113851	ENST00000231948	ENSE00003537389	11	protein_coding
ENSG00000114023	ENST00000232125	ENSE00001363302	6	protein_coding
ENSG00000114315	ENST00000232424	ENSE00001190561	4	protein_coding
ENSG00000114346	ENST00000232458	ENSE00001650515	24	protein_coding
ENSG00000114349	ENST00000232461	ENSE00001374598	9	protein_coding
ENSG00000114383	ENST00000232496	ENSE00000768865	3	protein_coding
ENSG00000114388	ENST00000232501	ENSE00003579466	11	protein_coding
ENSG00000114395	ENST00000232508	ENSE00001754827	4	protein_coding
ENSG00000114450	ENST00000232564	ENSE00001139901	10	protein_coding
ENSG00000114491	ENST00000232607	ENSE00001382696	6	protein_coding
ENSG00000114648	ENST00000232766	ENSE00001172794	10	protein_coding
ENSG00000114767	ENST00000232888	ENSE00001249647	15	protein_coding
ENSG00000114784	ENST00000232905	ENSE00000825747	4	protein_coding
ENSG00000114857	ENST00000232978	ENSE00003575141	17	protein_coding
ENSG00000114902	ENST00000233025	ENSE00003723419	4	protein_coding
ENSG00000114904	ENST00000233027	ENSE00001127938	16	protein_coding
ENSG00000085449	ENST00000233055	ENSE00001842174	12	protein_coding
ENSG00000055332	ENST00000233057	ENSE00001958053	17	protein_coding
ENSG00000071626	ENST00000233078	ENSE00002899837	12	protein_coding
ENSG00000079785	ENST00000233084	ENSE00003848133	26	protein_coding
ENSG00000008869	ENST00000233099	ENSE00001923918	36	protein_coding
ENSG00000014641	ENST00000233114	ENSE00001897159	9	protein_coding
ENSG00000084764	ENST00000233121	ENSE00003893218	7	protein_coding
ENSG00000034510	ENST00000233143	ENSE00000799789	3	protein_coding
ENSG00000095002	ENST00000233146	ENSE00001751045	16	protein_coding
ENSG00000003436	ENST00000233156	ENSE00001447089	8	protein_coding
ENSG00000023228	ENST00000233190	ENSE00001840375	19	protein_coding
ENSG00000114999	ENST00000233336	ENSE00001366598	7	protein_coding
ENSG00000115042	ENST00000233379	ENSE00000820677	8	protein_coding
ENSG00000115128	ENST00000233468	ENSE00000808827	4	protein_coding
ENSG00000115216	ENST00000233557	ENSE00001482779	19	protein_coding
ENSG00000115234	ENST00000233575	ENSE00003517589	15	protein_coding
ENSG00000115255	ENST00000233596	ENSE00002958386	5	protein_coding
ENSG00000115268	ENST00000233609	ENSE00003606980	4	protein_coding
ENSG00000115271	ENST00000233612	ENSE00000924701	8	protein_coding
ENSG00000115282	ENST00000233623	ENSE00001888883	13	protein_coding
ENSG00000115286	ENST00000233627	ENSE00003740671	8	protein_coding
ENSG00000115289	ENST00000233630	ENSE00003516406	9	protein_coding
ENSG00000115392	ENST00000233741	ENSE00000000216	14	protein_coding
ENSG00000115457	ENST00000233809	ENSE00001175330	4	protein_coding
ENSG00000115461	ENST00000233813	ENSE00000796861	4	protein_coding
ENSG00000115474	ENST00000233826	ENSE00001029725	3	protein_coding
ENSG00000115486	ENST00000233838	ENSE00001130335	15	protein_coding
