ensembl_gene_id	external_gene_name	chromosome_name
ENSG00000014824	SLC30A9	4
ENSG00000069956	MAPK6	15
ENSG00000120992	LYPLA1	8
ENSG00000274081	PUF60	CHR_HSCHR8_3_CTG7
ENSG00000124067	SLC12A4	16
ENSG00000166886	NAB2	12
ENSG00000123384	LRP1	12
ENSG00000153904	DDAH1	1
ENSG00000088205	DDX18	2
ENSG00000169750	RAC3	17
ENSG00000055483	USP36	17
ENSG00000119711	ALDH6A1	14
ENSG00000142867	BCL10	1
ENSG00000164442	CITED2	6
ENSG00000184281	TSSC4	11
ENSG00000092621	PHGDH	1
ENSG00000133639	BTG1	12
ENSG00000198879	SFMBT2	10
ENSG00000185650	ZFP36L1	14
ENSG00000023191	RNH1	11
ENSG00000203867	RBM20	10
ENSG00000150593	PDCD4	10
ENSG00000114416	FXR1	3
ENSG00000133606	MKRN1	7
ENSG00000225748	PRRC2A	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000100029	PES1	22
ENSG00000168646	AXIN2	17
ENSG00000136875	PRPF4	9
ENSG00000214413	BBIP1	10
ENSG00000085063	CD59	11
ENSG00000131979	GCH1	14
ENSG00000170608	FOXA3	19
ENSG00000176182	MYPOP	19
ENSG00000109062	SLC9A3R1	17
ENSG00000186448	ZNF197	3
ENSG00000110931	CAMKK2	12
ENSG00000131023	LATS1	6
ENSG00000127561	SYNGR3	16
ENSG00000105397	TYK2	19
ENSG00000227460	SYNGAP1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000134107	BHLHE40	3
ENSG00000169981	ZNF35	3
ENSG00000124217	MOCS3	20
ENSG00000026559	KCNG1	20
ENSG00000183751	TBL3	16
ENSG00000184990	SIVA1	14
ENSG00000274474	YWHAE	CHR_HSCHR17_2_CTG2
ENSG00000173473	SMARCC1	3
ENSG00000117395	EBNA1BP2	1
ENSG00000143753	DEGS1	1
ENSG00000112855	HARS2	5
ENSG00000172340	SUCLG2	3
ENSG00000156453	PCDH1	5
ENSG00000106723	SPIN1	9
ENSG00000120265	PCMT1	6
ENSG00000166913	YWHAB	20
ENSG00000143748	NVL	1
ENSG00000109736	MFSD10	4
ENSG00000100804	PSMB5	14
ENSG00000162409	PRKAA2	1
ENSG00000035862	TIMP2	17
ENSG00000127554	GFER	16
ENSG00000158169	FANCC	9
ENSG00000136827	TOR1A	9
ENSG00000138069	RAB1A	2
ENSG00000168002	POLR2G	11
ENSG00000143641	GALNT2	1
ENSG00000185896	LAMP1	13
ENSG00000138768	USO1	4
ENSG00000282637	MAP3K14	CHR_HSCHR17_2_CTG5
ENSG00000177479	ARIH2	3
ENSG00000119537	KDSR	18
ENSG00000104408	EIF3E	8
ENSG00000169733	RFNG	17
ENSG00000280759	AP2A2	CHR_HSCHR11_2_CTG1
ENSG00000002330	BAD	11
ENSG00000108679	LGALS3BP	17
ENSG00000011485	PPP5C	19
ENSG00000142627	EPHA2	1
ENSG00000164031	DNAJB14	4
ENSG00000053254	FOXN3	14
ENSG00000054118	THRAP3	1
ENSG00000085760	MTIF2	2
ENSG00000160209	PDXK	21
ENSG00000142208	AKT1	14
ENSG00000154229	PRKCA	17
ENSG00000136878	USP20	9
ENSG00000131459	GFPT2	5
ENSG00000082212	ME2	18
ENSG00000152661	GJA1	6
ENSG00000177614	PGBD5	1
ENSG00000169727	GPS1	17
ENSG00000102100	SLC35A2	X
ENSG00000116478	HDAC1	1
ENSG00000124164	VAPB	20
ENSG00000149806	FAU	11
ENSG00000025156	HSF2	6
ENSG00000078900	TP73	1
ENSG00000198728	LDB1	10
ENSG00000183628	DGCR6	22
ENSG00000230254	HLA-E	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000149792	MRPL49	11
ENSG00000130508	PXDN	2
ENSG00000160014	CALM3	19
ENSG00000165272	AQP3	9
ENSG00000135775	COG2	1
ENSG00000115484	CCT4	2
ENSG00000143977	SNRPG	2
ENSG00000138071	ACTR2	2
ENSG00000008256	CYTH3	7
ENSG00000175274	TP53I11	11
ENSG00000065989	PDE4A	19
ENSG00000198554	WDHD1	14
ENSG00000131196	NFATC1	18
ENSG00000129084	PSMA1	11
ENSG00000018510	AGPS	2
ENSG00000136270	TBRG4	7
ENSG00000121741	ZMYM2	13
ENSG00000072518	MARK2	11
ENSG00000111880	RNGTT	6
ENSG00000146425	DYNLT1	6
ENSG00000247596	TWF2	3
ENSG00000188338	SLC38A3	3
ENSG00000105401	CDC37	19
ENSG00000151552	QDPR	4
ENSG00000073969	NSF	17
ENSG00000186575	NF2	22
ENSG00000119541	VPS4B	18
ENSG00000162227	TAF6L	11
ENSG00000278165	DUSP8	CHR_HSCHR11_2_CTG1_1
ENSG00000226882	GNL1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000168569	TMEM223	11
ENSG00000187266	EPOR	19
ENSG00000130396	AFDN	6
ENSG00000106683	LIMK1	7
ENSG00000178397	FAM220A	7
ENSG00000100320	RBFOX2	22
ENSG00000115053	NCL	2
ENSG00000015133	CCDC88C	14
ENSG00000092820	EZR	6
ENSG00000123975	CKS2	9
ENSG00000146278	PNRC1	6
ENSG00000090372	STRN4	19
ENSG00000206406	CSNK2B	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000161542	PRPSAP1	17
ENSG00000168028	RPSA	3
ENSG00000072110	ACTN1	14
ENSG00000173744	AGFG1	2
ENSG00000149136	SSRP1	11
ENSG00000137547	MRPL15	8
ENSG00000138175	ARL3	10
ENSG00000110756	HPS5	11
ENSG00000017797	RALBP1	18
ENSG00000174775	HRAS	11
ENSG00000115884	SDC1	2
ENSG00000146281	PM20D2	6
ENSG00000103202	NME4	16
ENSG00000165264	NDUFB6	9
ENSG00000013561	RNF14	5
ENSG00000141646	SMAD4	18
ENSG00000082641	NFE2L1	17
ENSG00000101966	XIAP	X
ENSG00000110435	PDHX	11
ENSG00000197579	TOPORS	9
ENSG00000167280	ENGASE	17
ENSG00000008513	ST3GAL1	8
ENSG00000114353	GNAI2	3
ENSG00000187778	MCRS1	12
ENSG00000160213	CSTB	21
ENSG00000108468	CBX1	17
ENSG00000105281	SLC1A5	19
ENSG00000197043	ANXA6	5
ENSG00000170619	COMMD5	8
ENSG00000189283	FHIT	3
ENSG00000224774	CSNK2B	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000147789	ZNF7	8
ENSG00000203995	ZYG11A	1
ENSG00000082512	TRAF5	1
ENSG00000101972	STAG2	X
ENSG00000174371	EXO1	1
ENSG00000112249	ASCC3	6
ENSG00000135452	TSPAN31	12
ENSG00000138744	NAAA	4
ENSG00000104312	RIPK2	8
ENSG00000135446	CDK4	12
ENSG00000100036	SLC35E4	22
ENSG00000231377	DHX16	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000107669	ATE1	10
ENSG00000103363	ELOB	16
ENSG00000172354	GNB2	7
ENSG00000112319	EYA4	6
ENSG00000150401	DCUN1D2	13
ENSG00000254685	FPGT	1
ENSG00000099977	DDT	22
ENSG00000099974	DDTL	22
ENSG00000042753	AP2S1	19
ENSG00000099849	RASSF7	11
ENSG00000002919	SNX11	17
ENSG00000172594	SMPDL3A	6
ENSG00000100714	MTHFD1	14
ENSG00000113300	CNOT6	5
ENSG00000136238	RAC1	7
ENSG00000160007	ARHGAP35	19
ENSG00000090266	NDUFB2	7
ENSG00000072135	PTPN18	2
ENSG00000130751	NPAS1	19
ENSG00000179115	FARSA	19
ENSG00000087460	GNAS	20
ENSG00000037280	FLT4	5
ENSG00000173894	CBX2	17
ENSG00000144591	GMPPA	2
ENSG00000146707	POMZP3	7
ENSG00000181555	SETD2	3
ENSG00000141582	CBX4	17
ENSG00000075711	DLG1	3
ENSG00000142230	SAE1	19
ENSG00000104368	PLAT	8
ENSG00000121073	SLC35B1	17
ENSG00000139546	TARBP2	12
ENSG00000206505	HLA-A	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000274538	PHLDA2	CHR_HSCHR11_1_CTG7
ENSG00000136936	XPA	9
ENSG00000157764	BRAF	7
ENSG00000108384	RAD51C	17
ENSG00000146457	WTAP	6
ENSG00000131051	RBM39	20
ENSG00000138794	CASP6	4
ENSG00000087269	NOP14	4
ENSG00000105327	BBC3	19
ENSG00000197170	PSMD12	17
ENSG00000090061	CCNK	14
ENSG00000162231	NXF1	11
ENSG00000136504	KAT7	17
ENSG00000169710	FASN	17
ENSG00000285441	SOD2	6
ENSG00000169020	ATP5ME	4
ENSG00000205476	CCDC85C	14
ENSG00000154217	PITPNC1	17
ENSG00000131446	MGAT1	5
ENSG00000183722	LHFPL6	13
ENSG00000225989	ABCF1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000215375	MYL5	4
ENSG00000110429	FBXO3	11
ENSG00000120437	ACAT2	6
ENSG00000112096	SOD2	6
ENSG00000060069	CTDP1	18
ENSG00000102096	PIM2	X
ENSG00000179950	PUF60	8
ENSG00000144724	PTPRG	3
ENSG00000118162	KPTN	19
ENSG00000187514	PTMA	2
ENSG00000114737	CISH	3
ENSG00000196743	GM2A	5
ENSG00000114738	MAPKAPK3	3
ENSG00000133740	E2F5	8
ENSG00000025772	TOMM34	20
ENSG00000100600	LGMN	14
ENSG00000060688	SNRNP40	1
ENSG00000105402	NAPA	19
ENSG00000069966	GNB5	15
ENSG00000127884	ECHS1	10
ENSG00000227129	NEU1	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000141551	CSNK1D	17
ENSG00000165516	KLHDC2	14
ENSG00000164823	OSGIN2	8
ENSG00000173917	HOXB2	17
ENSG00000104529	EEF1D	8
ENSG00000076944	STXBP2	19
ENSG00000144649	GASK1A	3
ENSG00000120093	HOXB3	17
ENSG00000179218	CALR	19
ENSG00000125482	TTF1	9
ENSG00000145241	CENPC	4
ENSG00000120075	HOXB5	17
ENSG00000179262	RAD23A	19
ENSG00000165525	NEMF	14
ENSG00000114354	TFG	3
ENSG00000171298	GAA	17
ENSG00000003056	M6PR	12
ENSG00000138814	PPP3CA	4
ENSG00000103423	DNAJA3	16
ENSG00000028839	TBPL1	6
ENSG00000116962	NID1	1
ENSG00000168280	KIF5C	2
ENSG00000111725	PRKAB1	12
ENSG00000173153	ESRRA	11
ENSG00000099991	CABIN1	22
ENSG00000054793	ATP9A	20
ENSG00000139613	SMARCC2	12
ENSG00000100889	PCK2	14
ENSG00000168883	USP39	2
ENSG00000178980	SELENOW	19
ENSG00000198176	TFDP1	13
ENSG00000181061	HIGD1A	3
ENSG00000136938	ANP32B	9
ENSG00000172336	POP7	7
ENSG00000156973	PDE6D	2
ENSG00000117650	NEK2	1
ENSG00000160214	RRP1	21
ENSG00000099331	MYO9B	19
ENSG00000187109	NAP1L1	12
ENSG00000130175	PRKCSH	19
ENSG00000120656	TAF12	1
ENSG00000113552	GNPDA1	5
ENSG00000134330	IAH1	2
ENSG00000171055	FEZ2	2
ENSG00000204370	SDHD	11
ENSG00000162813	BPNT1	1
ENSG00000234809	NRM	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000123297	TSFM	12
ENSG00000111752	PHC1	12
ENSG00000011332	DPF1	19
ENSG00000104325	DECR1	8
ENSG00000126822	PLEKHG3	14
ENSG00000077585	GPR137B	1
ENSG00000143995	MEIS1	2
ENSG00000037897	METTL1	12
ENSG00000151694	ADAM17	2
ENSG00000166946	CCNDBP1	15
ENSG00000136240	KDELR2	7
ENSG00000176244	ACBD7	10
ENSG00000008441	NFIX	19
ENSG00000152464	RPP38	10
ENSG00000115694	STK25	2
ENSG00000196576	PLXNB2	22
ENSG00000178752	ERFE	2
ENSG00000152465	NMT2	10
ENSG00000105640	RPL18A	19
ENSG00000079999	KEAP1	19
ENSG00000168887	C2orf68	2
ENSG00000154845	PPP4R1	18
ENSG00000104320	NBN	8
ENSG00000089327	FXYD5	19
ENSG00000105486	LIG1	19
ENSG00000174652	ZNF266	19
ENSG00000154277	UCHL1	4
ENSG00000143771	CNIH4	1
ENSG00000281385	AP2A2	CHR_HSCHR11_3_CTG1
ENSG00000111424	VDR	12
ENSG00000087470	DNM1L	12
ENSG00000128609	NDUFA5	7
ENSG00000156860	FBRS	16
ENSG00000223775	MRPS18B	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000176248	ANAPC2	9
ENSG00000161547	SRSF2	17
ENSG00000176101	SSNA1	9
ENSG00000238104	PPP1R10	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000145354	CISD2	4
ENSG00000163884	KLF15	3
ENSG00000197265	GTF2E2	8
ENSG00000100243	CYB5R3	22
ENSG00000148218	ALAD	9
ENSG00000137094	DNAJB5	9
ENSG00000185104	FAF1	1
ENSG00000076685	NT5C2	10
ENSG00000127955	GNAI1	7
ENSG00000260027	HOXB7	17
ENSG00000140391	TSPAN3	15
ENSG00000133997	MED6	14
ENSG00000151657	KIN	10
ENSG00000167645	YIF1B	19
ENSG00000112110	MRPL18	6
ENSG00000103326	CAPN15	16
ENSG00000133216	EPHB2	1
ENSG00000162607	USP1	1
ENSG00000088899	LZTS3	20
ENSG00000196465	MYL6B	12
ENSG00000163930	BAP1	3
ENSG00000088538	DOCK3	3
ENSG00000171634	BPTF	17
ENSG00000197961	ZNF121	19
ENSG00000185344	ATP6V0A2	12
ENSG00000167004	PDIA3	15
ENSG00000134686	PHC2	1
ENSG00000126432	PRDX5	11
ENSG00000110768	GTF2H1	11
ENSG00000204592	HLA-E	6
ENSG00000173327	MAP3K11	11
ENSG00000157404	KIT	4
ENSG00000116906	GNPAT	1
ENSG00000145604	SKP2	5
ENSG00000234651	BAG6	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000134996	OSTF1	9
ENSG00000135535	CD164	6
ENSG00000244038	DDOST	1
ENSG00000107798	LIPA	10
ENSG00000197081	IGF2R	6
ENSG00000099901	RANBP1	22
ENSG00000223639	CLIC1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000163513	TGFBR2	3
ENSG00000143878	RHOB	2
ENSG00000176058	TPRN	9
ENSG00000047849	MAP4	3
ENSG00000104687	GSR	8
ENSG00000008952	SEC62	3
ENSG00000141449	GREB1L	18
ENSG00000141198	TOM1L1	17
ENSG00000108433	GOSR2	17
ENSG00000189067	LITAF	16
ENSG00000228128	DDAH2	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000146733	PSPH	7
ENSG00000198522	GPN1	2
ENSG00000139343	SNRPF	12
ENSG00000167986	DDB1	11
ENSG00000168461	RAB31	18
ENSG00000139131	YARS2	12
ENSG00000153976	HS3ST3A1	17
ENSG00000175745	NR2F1	5
ENSG00000103152	MPG	16
ENSG00000142227	EMP3	19
ENSG00000188566	NDOR1	9
ENSG00000112343	TRIM38	6
ENSG00000144744	UBA3	3
ENSG00000106299	WASL	7
ENSG00000197451	HNRNPAB	5
ENSG00000103148	NPRL3	16
ENSG00000156873	PHKG2	16
ENSG00000116171	SCP2	1
ENSG00000197746	PSAP	10
ENSG00000066455	GOLGA5	14
ENSG00000181523	SGSH	17
ENSG00000100083	GGA1	22
ENSG00000115738	ID2	2
ENSG00000136930	PSMB7	9
ENSG00000182481	KPNA2	17
ENSG00000139505	MTMR6	13
ENSG00000273611	ZNHIT3	17
ENSG00000120885	CLU	8
ENSG00000145050	MANF	3
ENSG00000196118	CCDC189	16
ENSG00000144747	TMF1	3
ENSG00000131323	TRAF3	14
ENSG00000105438	KDELR1	19
ENSG00000158470	B4GALT5	20
ENSG00000105464	GRIN2D	19
ENSG00000006695	COX10	17
ENSG00000121653	MAPK8IP1	11
ENSG00000259956	RBM15B	3
ENSG00000080603	SRCAP	16
ENSG00000105443	CYTH2	19
ENSG00000238134	EHMT2	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000130939	UBE4B	1
ENSG00000135048	CEMIP2	9
ENSG00000129657	SEC14L1	17
ENSG00000185127	C6orf120	6
ENSG00000166260	COX11	17
ENSG00000143390	RFX5	1
ENSG00000262446	GBA	CHR_HSCHR1_2_CTG31
ENSG00000113140	SPARC	5
ENSG00000254087	LYN	8
ENSG00000162236	STX5	11
ENSG00000172531	PPP1CA	11
ENSG00000135387	CAPRIN1	11
ENSG00000224051	CPTP	1
ENSG00000170653	ATF7	12
ENSG00000107404	DVL1	1
ENSG00000182197	EXT1	8
ENSG00000125484	GTF3C4	9
ENSG00000137040	RANBP6	9
ENSG00000165280	VCP	9
ENSG00000096746	HNRNPH3	10
ENSG00000150907	FOXO1	13
ENSG00000117399	CDC20	1
ENSG00000121680	PEX16	11
ENSG00000131375	CAPN7	3
ENSG00000123080	CDKN2C	1
ENSG00000105516	DBP	19
ENSG00000145907	G3BP1	5
ENSG00000197386	HTT	4
ENSG00000161513	FDXR	17
ENSG00000172613	RAD9A	11
ENSG00000152778	IFIT5	10
ENSG00000184602	SNN	16
ENSG00000101558	VAPA	18
ENSG00000277273	CDK7	CHR_HSCHR5_2_CTG1_1
ENSG00000063177	RPL18	19
ENSG00000172819	RARG	12
ENSG00000105974	CAV1	7
ENSG00000273274	ZBTB8B	1
ENSG00000134308	YWHAQ	2
ENSG00000105698	USF2	19
ENSG00000177556	ATOX1	5
ENSG00000175567	UCP2	11
ENSG00000162302	RPS6KA4	11
ENSG00000135587	SMPD2	6
ENSG00000167088	SNRPD1	18
ENSG00000204590	GNL1	6
ENSG00000198752	CDC42BPB	14
ENSG00000132781	MUTYH	1
ENSG00000063180	CA11	19
ENSG00000103197	TSC2	16
ENSG00000075142	SRI	7
ENSG00000054282	SDCCAG8	1
ENSG00000123091	RNF11	1
ENSG00000165629	ATP5F1C	10
ENSG00000053371	AKR7A2	1
ENSG00000158480	SPATA2	20
ENSG00000204859	ZBTB48	1
ENSG00000117020	AKT3	1
ENSG00000139990	DCAF5	14
ENSG00000007541	PIGQ	16
ENSG00000148200	NR6A1	9
ENSG00000139496	NUP58	13
ENSG00000159184	HOXB13	17
ENSG00000008988	RPS20	8
ENSG00000114784	EIF1B	3
ENSG00000105552	BCAT2	19
ENSG00000235222	MSH5	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000262666	FAM189B	CHR_HSCHR1_2_CTG31
ENSG00000104915	STX10	19
ENSG00000114062	UBE3A	15
ENSG00000224740	FLOT1	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000185619	PCGF3	4
ENSG00000164045	CDC25A	3
ENSG00000112186	CAP2	6
ENSG00000110200	ANAPC15	11
ENSG00000213445	SIPA1	11
ENSG00000206395	DDAH2	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000148468	FAM171A1	10
ENSG00000257923	CUX1	7
ENSG00000129355	CDKN2D	19
ENSG00000140092	FBLN5	14
ENSG00000175215	CTDSP2	12
ENSG00000169021	UQCRFS1	19
ENSG00000115750	TAF1B	2
ENSG00000160113	NR2F6	19
ENSG00000105171	POP4	19
ENSG00000162419	GMEB1	1
ENSG00000134697	GNL2	1
ENSG00000160888	IER2	19
ENSG00000134086	VHL	3
ENSG00000085662	AKR1B1	7
ENSG00000206455	TCF19	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000206394	CLIC1	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000139219	COL2A1	12
ENSG00000122863	CHST3	10
ENSG00000173890	GPR160	3
ENSG00000147654	EBAG9	8
ENSG00000140876	NUDT7	16
ENSG00000141759	TXNL4A	18
ENSG00000153827	TRIP12	2
ENSG00000188229	TUBB4B	9
ENSG00000269713	NBPF9	1
ENSG00000226742	HSBP1L1	18
ENSG00000104691	UBXN8	8
ENSG00000101109	STK4	20
ENSG00000131016	AKAP12	6
ENSG00000099341	PSMD8	19
ENSG00000128271	ADORA2A	22
ENSG00000122966	CIT	12
ENSG00000105393	BABAM1	19
ENSG00000023608	SNAPC1	14
ENSG00000065054	SLC9A3R2	16
ENSG00000100644	HIF1A	14
ENSG00000137497	NUMA1	11
ENSG00000104067	TJP1	15
ENSG00000144677	CTDSPL	3
ENSG00000188760	TMEM198	2
ENSG00000099204	ABLIM1	10
ENSG00000139644	TMBIM6	12
ENSG00000064655	EYA2	20
ENSG00000087074	PPP1R15A	19
ENSG00000075340	ADD2	2
ENSG00000070759	TESK2	1
ENSG00000104267	CA2	8
ENSG00000188419	CHM	X
ENSG00000138668	HNRNPD	4
ENSG00000141367	CLTC	17
ENSG00000105976	MET	7
ENSG00000223680	DDR1	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000104805	NUCB1	19
ENSG00000160293	VAV2	9
ENSG00000113580	NR3C1	5
ENSG00000216490	IFI30	19
ENSG00000152518	ZFP36L2	2
ENSG00000100266	PACSIN2	22
ENSG00000125968	ID1	20
ENSG00000105647	PIK3R2	19
ENSG00000181649	PHLDA2	11
ENSG00000145494	NDUFS6	5
ENSG00000034693	PEX3	6
ENSG00000104695	PPP2CB	8
ENSG00000118873	RAB3GAP2	1
ENSG00000187764	SEMA4D	9
ENSG00000118515	SGK1	6
ENSG00000087088	BAX	19
ENSG00000276463	TAF9	CHR_HSCHR5_2_CTG1_1
ENSG00000278574	ZNHIT3	CHR_HSCHR17_7_CTG4
ENSG00000104723	TUSC3	8
ENSG00000237333	MSH5	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000276618	RAD17	CHR_HSCHR5_2_CTG1_1
ENSG00000116918	TSNAX	1
ENSG00000141448	GATA6	18
ENSG00000095739	BAMBI	10
ENSG00000087086	FTL	19
ENSG00000108946	PRKAR1A	17
ENSG00000134070	IRAK2	3
ENSG00000198719	DLL1	6
ENSG00000171552	BCL2L1	20
ENSG00000104812	GYS1	19
ENSG00000065057	NTHL1	16
ENSG00000187772	LIN28B	6
ENSG00000141510	TP53	17
ENSG00000214706	IFRD2	3
ENSG00000263290	SCAMP3	CHR_HSCHR1_2_CTG31
ENSG00000175868	CALCB	11
ENSG00000111907	TPD52L1	6
ENSG00000198589	LRBA	4
ENSG00000183207	RUVBL2	19
ENSG00000124789	NUP153	6
ENSG00000204628	RACK1	5
ENSG00000131773	KHDRBS3	8
ENSG00000205659	LIN52	14
ENSG00000243477	NAA80	3
ENSG00000136942	RPL35	9
ENSG00000186792	HYAL3	3
ENSG00000165527	ARF6	14
ENSG00000141562	NARF	17
ENSG00000105173	CCNE1	19
ENSG00000165392	WRN	8
ENSG00000165156	ZHX1	8
ENSG00000148835	TAF5	10
ENSG00000184076	UQCR10	22
ENSG00000105176	URI1	19
ENSG00000118412	CASP8AP2	6
ENSG00000104852	SNRNP70	19
ENSG00000125944	HNRNPR	1
ENSG00000132432	SEC61G	7
ENSG00000135679	MDM2	12
ENSG00000134046	MBD2	18
ENSG00000126777	KTN1	14
ENSG00000184916	JAG2	14
ENSG00000008018	PSMB1	6
ENSG00000112592	TBP	6
ENSG00000134265	NAPG	18
ENSG00000107779	BMPR1A	10
ENSG00000137313	TRIM26	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000177380	PPFIA3	19
ENSG00000175390	EIF3F	11
ENSG00000274958	ITPK1	CHR_HSCHR14_7_CTG1
ENSG00000179456	ZBTB18	1
ENSG00000099904	ZDHHC8	22
ENSG00000066027	PPP2R5A	1
ENSG00000071994	PDCD2	6
ENSG00000253250	C8orf88	8
ENSG00000180694	TMEM64	8
ENSG00000170248	PDCD6IP	3
ENSG00000065802	ASB1	2
ENSG00000257365	FNTB	14
ENSG00000157184	CPT2	1
ENSG00000206452	HLA-C	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000135390	ATP5MC2	12
ENSG00000226171	DHX16	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000198898	CAPZA2	7
ENSG00000125952	MAX	14
ENSG00000114767	RRP9	3
ENSG00000164631	ZNF12	7
ENSG00000205339	IPO7	11
ENSG00000111737	RAB35	12
ENSG00000188554	NBR1	17
ENSG00000100473	COCH	14
ENSG00000171246	NPTX1	17
ENSG00000135476	ESPL1	12
ENSG00000107485	GATA3	10
ENSG00000169131	ZNF354A	5
ENSG00000117533	VAMP4	1
ENSG00000102738	MRPS31	13
ENSG00000012048	BRCA1	17
ENSG00000041880	PARP3	3
ENSG00000206450	HLA-B	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000177889	UBE2N	12
ENSG00000119139	TJP2	9
ENSG00000162517	PEF1	1
ENSG00000100764	PSMC1	14
ENSG00000077549	CAPZB	1
ENSG00000145147	SLIT2	4
ENSG00000100605	ITPK1	14
ENSG00000149150	SLC43A1	11
ENSG00000168397	ATG4B	2
ENSG00000158747	NBL1	1
ENSG00000159200	RCAN1	21
ENSG00000005884	ITGA3	17
ENSG00000135547	HEY2	6
ENSG00000141568	FOXK2	17
ENSG00000117691	NENF	1
ENSG00000163161	ERCC3	2
ENSG00000136935	GOLGA1	9
ENSG00000106780	MEGF9	9
ENSG00000115963	RND3	2
ENSG00000074219	TEAD2	19
ENSG00000175866	BAIAP2	17
ENSG00000166478	ZNF143	11
ENSG00000172331	BPGM	7
ENSG00000197283	SYNGAP1	6
ENSG00000102743	SLC25A15	13
ENSG00000143815	LBR	1
ENSG00000134809	TIMM10	11
ENSG00000261893	CLK2	CHR_HSCHR1_2_CTG31
ENSG00000198435	NRARP	9
ENSG00000156587	UBE2L6	11
ENSG00000068323	TFE3	X
ENSG00000089154	GCN1	12
ENSG00000204574	ABCF1	6
ENSG00000136436	CALCOCO2	17
ENSG00000103415	HMOX2	16
ENSG00000101773	RBBP8	18
ENSG00000178950	GAK	4
ENSG00000225452	RNF5	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000123349	PFDN5	12
ENSG00000165060	FXN	9
ENSG00000143761	ARF1	1
ENSG00000234370	GTF2H4	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000131791	PRKAB2	1
ENSG00000169925	BRD3	9
ENSG00000108960	MMD	17
ENSG00000141542	RAB40B	17
ENSG00000235569	MSH5	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000157193	LRP8	1
ENSG00000119402	FBXW2	9
ENSG00000166197	NOLC1	10
ENSG00000168785	TSPAN5	4
ENSG00000131508	UBE2D2	5
ENSG00000243989	ACY1	3
ENSG00000131778	CHD1L	1
ENSG00000180228	PRKRA	2
ENSG00000170631	ZNF16	8
ENSG00000138760	SCARB2	4
ENSG00000087245	MMP2	16
ENSG00000166402	TUB	11
ENSG00000178982	EIF3K	19
ENSG00000171551	ECEL1	2
ENSG00000150787	PTS	11
ENSG00000057294	PKP2	12
ENSG00000122299	ZC3H7A	16
ENSG00000079819	EPB41L2	6
ENSG00000100097	LGALS1	22
ENSG00000162521	RBBP4	1
ENSG00000116035	VAX2	2
ENSG00000162772	ATF3	1
ENSG00000010322	NISCH	3
ENSG00000092068	SLC7A8	14
ENSG00000183963	SMTN	22
ENSG00000106144	CASP2	7
ENSG00000118804	STBD1	4
ENSG00000115808	STRN	2
ENSG00000142541	RPL13A	19
ENSG00000230143	FLOT1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000176340	COX8A	11
ENSG00000133315	MACROD1	11
ENSG00000144028	SNRNP200	2
ENSG00000085377	PREP	6
ENSG00000100241	SBF1	22
ENSG00000263141	PAXBP1	CHR_HSCHR21_3_CTG1_1
ENSG00000137996	RTCA	1
ENSG00000100106	TRIOBP	22
ENSG00000004897	CDC27	17
ENSG00000130402	ACTN4	19
ENSG00000120805	ARL1	12
ENSG00000197223	C1D	2
ENSG00000116791	CRYZ	1
ENSG00000153187	HNRNPU	1
ENSG00000088325	TPX2	20
ENSG00000072736	NFATC3	16
ENSG00000085563	ABCB1	7
ENSG00000118495	PLAGL1	6
ENSG00000185252	ZNF74	22
ENSG00000143742	SRP9	1
ENSG00000060138	YBX3	12
ENSG00000162385	MAGOH	1
ENSG00000120688	WBP4	13
ENSG00000224398	CSNK2B	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000083457	ITGAE	17
ENSG00000135341	MAP3K7	6
