ensembl_gene_id	signalp	tmhmm	gene_biotype	chromosome_name
ENSG00000121351			protein_coding	12
ENSG00000132664			protein_coding	20
ENSG00000132286			protein_coding	11
ENSG00000143420			protein_coding	1
ENSG00000158186			protein_coding	3
ENSG00000273993		TMhelix	protein_coding	CHR_HSCHR6_1_CTG8
ENSG00000273993			protein_coding	CHR_HSCHR6_1_CTG8
ENSG00000275838	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000074803			protein_coding	15
ENSG00000117010			protein_coding	1
ENSG00000023516			protein_coding	13
ENSG00000282665			protein_coding	CHR_HSCHR8_4_CTG1
ENSG00000100918			protein_coding	14
ENSG00000144730	SignalP-noTM		protein_coding	3
ENSG00000148123		TMhelix	protein_coding	9
ENSG00000198252			protein_coding	14
ENSG00000103226	SignalP-noTM		protein_coding	16
ENSG00000103226			protein_coding	16
ENSG00000163606	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000114988	SignalP-noTM	TMhelix	protein_coding	2
ENSG00000274146	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000161973			protein_coding	17
ENSG00000174469	SignalP-noTM		protein_coding	7
ENSG00000179532			protein_coding	11
ENSG00000163606	SignalP-noTM		protein_coding	3
ENSG00000148339			protein_coding	9
ENSG00000129824			protein_coding	Y
ENSG00000084453		TMhelix	protein_coding	12
ENSG00000114988			protein_coding	2
ENSG00000107130			protein_coding	9
ENSG00000177519		TMhelix	protein_coding	2
ENSG00000128294	SignalP-noTM	TMhelix	protein_coding	22
ENSG00000183318			protein_coding	17
ENSG00000262993			protein_coding	CHR_HSCHR17_1_CTG4
ENSG00000128294			protein_coding	22
ENSG00000148339	SignalP-noTM		protein_coding	9
ENSG00000204695		TMhelix	protein_coding	6
ENSG00000127362		TMhelix	protein_coding	7
ENSG00000128294		TMhelix	protein_coding	22
ENSG00000148339		TMhelix	protein_coding	9
ENSG00000084453			protein_coding	12
ENSG00000178222			protein_coding	4
ENSG00000101255			protein_coding	20
ENSG00000169682		TMhelix	protein_coding	16
ENSG00000185652		TMhelix	protein_coding	12
ENSG00000147872			protein_coding	9
ENSG00000185652	SignalP-noTM		protein_coding	12
ENSG00000171169			protein_coding	9
ENSG00000144730			protein_coding	3
ENSG00000159579	SignalP-noTM		protein_coding	16
ENSG00000159579			protein_coding	16
ENSG00000109929		TMhelix	protein_coding	11
ENSG00000136261			protein_coding	7
ENSG00000140451			protein_coding	15
ENSG00000014216			protein_coding	11
ENSG00000262748			protein_coding	CHR_HSCHR17_1_CTG4
ENSG00000273502	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1
ENSG00000284395			protein_coding	16
ENSG00000283977			protein_coding	11
ENSG00000173213			protein_coding	18
ENSG00000066933			protein_coding	15
ENSG00000196664		TMhelix	protein_coding	X
ENSG00000100122			protein_coding	22
ENSG00000262045			protein_coding	CHR_HSCHR17_1_CTG4
ENSG00000137203			protein_coding	6
ENSG00000095397			protein_coding	9
ENSG00000174469	SignalP-noTM	TMhelix	protein_coding	7
ENSG00000164078	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000164078			protein_coding	3
ENSG00000214102			protein_coding	7
ENSG00000145388			protein_coding	4
ENSG00000155890			protein_coding	3
ENSG00000164078		TMhelix	protein_coding	3
ENSG00000228582		TMhelix	protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000174469		TMhelix	protein_coding	7
ENSG00000127364		TMhelix	protein_coding	7
ENSG00000165997			protein_coding	10
ENSG00000068784			protein_coding	2
ENSG00000276739	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000174238			protein_coding	17
ENSG00000274533			protein_coding	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000167800			protein_coding	11
ENSG00000178473	SignalP-noTM		protein_coding	10
ENSG00000163602			protein_coding	3
ENSG00000104177			protein_coding	15
ENSG00000229544			protein_coding	10
ENSG00000182545		TMhelix	protein_coding	14
ENSG00000049192	SignalP-noTM		protein_coding	5
ENSG00000089050			protein_coding	20
ENSG00000182545	SignalP-TM	TMhelix	protein_coding	14
ENSG00000143222			protein_coding	1
ENSG00000196998			protein_coding	X
ENSG00000277709	SignalP-noTM		protein_coding	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000164512			protein_coding	5
ENSG00000197599			protein_coding	16
ENSG00000276935		TMhelix	protein_coding	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000165688			protein_coding	9
ENSG00000132744			protein_coding	11
ENSG00000278032			protein_coding	CHR_HSCHR8_4_CTG7
ENSG00000164077			protein_coding	3
ENSG00000171824			protein_coding	1
ENSG00000198380			protein_coding	2
ENSG00000179639	SignalP-noTM	TMhelix	protein_coding	1
ENSG00000049192			protein_coding	5
ENSG00000136881			protein_coding	9
ENSG00000196431			protein_coding	22
ENSG00000274229			protein_coding	CHR_HSCHR17_7_CTG4
ENSG00000177710		TMhelix	protein_coding	8
ENSG00000168298			protein_coding	6
ENSG00000136848			protein_coding	9
ENSG00000275821			protein_coding	CHR_HSCHR7_2_CTG6
ENSG00000144278		TMhelix	protein_coding	2
ENSG00000144278			protein_coding	2
ENSG00000275821	SignalP-noTM		protein_coding	CHR_HSCHR7_2_CTG6
ENSG00000136848	SignalP-noTM		protein_coding	9
ENSG00000035928			protein_coding	4
ENSG00000197409			protein_coding	6
ENSG00000274290			protein_coding	6
ENSG00000250719			protein_coding	1
ENSG00000079150	SignalP-noTM	TMhelix	protein_coding	2
ENSG00000278139			protein_coding	1
ENSG00000282988			protein_coding	6
ENSG00000079150			protein_coding	2
ENSG00000180346			protein_coding	4
ENSG00000277157			protein_coding	6
ENSG00000263012			protein_coding	CHR_HSCHR17_1_CTG4
ENSG00000196866			protein_coding	6
ENSG00000277224			protein_coding	6
ENSG00000172208		TMhelix	protein_coding	11
ENSG00000176567		TMhelix	protein_coding	11
ENSG00000158373			protein_coding	6
ENSG00000149262			protein_coding	11
ENSG00000196184		TMhelix	protein_coding	1
ENSG00000177453			protein_coding	5
ENSG00000106028			protein_coding	7
ENSG00000056998			protein_coding	X
ENSG00000180263			protein_coding	12
ENSG00000176555		TMhelix	protein_coding	11
ENSG00000101323			protein_coding	20
ENSG00000276139	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000171530			protein_coding	5
ENSG00000163630		TMhelix	protein_coding	3
ENSG00000163630			protein_coding	3
ENSG00000171530	SignalP-noTM		protein_coding	5
ENSG00000109689			protein_coding	4
ENSG00000109689		TMhelix	protein_coding	4
ENSG00000163630	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000164684			protein_coding	8
ENSG00000278032	SignalP-noTM		protein_coding	CHR_HSCHR8_4_CTG7
ENSG00000279408		TMhelix	protein_coding	15
ENSG00000182974		TMhelix	protein_coding	15
ENSG00000117472		TMhelix	protein_coding	1
ENSG00000176547		TMhelix	protein_coding	11
ENSG00000253719			protein_coding	12
ENSG00000280709		TMhelix	protein_coding	15
ENSG00000176540		TMhelix	protein_coding	11
ENSG00000275546	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000109689	SignalP-noTM		protein_coding	4
ENSG00000047617		TMhelix	protein_coding	12
ENSG00000006704			protein_coding	7
ENSG00000185477			protein_coding	4
ENSG00000121005			protein_coding	8
ENSG00000107560			protein_coding	10
ENSG00000165244			protein_coding	9
ENSG00000261986			protein_coding	CHR_HSCHR17_1_CTG4
ENSG00000102290	SignalP-noTM		protein_coding	X
ENSG00000047617			protein_coding	12
ENSG00000182809			protein_coding	14
ENSG00000107819		TMhelix	protein_coding	10
ENSG00000257115		TMhelix	protein_coding	14
ENSG00000144369	SignalP-noTM	TMhelix	protein_coding	2
ENSG00000107819			protein_coding	10
ENSG00000091428			protein_coding	2
ENSG00000100380			protein_coding	22
ENSG00000102290	SignalP-noTM	TMhelix	protein_coding	X
ENSG00000144369	SignalP-noTM		protein_coding	2
ENSG00000277390			protein_coding	CHR_HSCHR22_1_CTG4
ENSG00000179776	SignalP-noTM	TMhelix	protein_coding	16
ENSG00000204843			protein_coding	2
ENSG00000165699		TMhelix	protein_coding	9
ENSG00000178462			protein_coding	10
ENSG00000116095			protein_coding	2
ENSG00000107537			protein_coding	10
ENSG00000150594		TMhelix	protein_coding	10
ENSG00000107816			protein_coding	10
ENSG00000179776			protein_coding	16
ENSG00000149658			protein_coding	20
ENSG00000179776		TMhelix	protein_coding	16
ENSG00000120659			protein_coding	13
ENSG00000196542		TMhelix	protein_coding	3
ENSG00000100304			protein_coding	22
ENSG00000120659		TMhelix	protein_coding	13
ENSG00000196542			protein_coding	3
ENSG00000117461			protein_coding	1
ENSG00000265808	SignalP-noTM	TMhelix	protein_coding	1
ENSG00000265808			protein_coding	1
ENSG00000137509	SignalP-noTM	TMhelix	protein_coding	11
ENSG00000213512			protein_coding	1
ENSG00000275921	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000174738			protein_coding	3
ENSG00000165689			protein_coding	9
ENSG00000196166			protein_coding	8
ENSG00000173531			protein_coding	3
ENSG00000169575	SignalP-noTM		protein_coding	22
ENSG00000145545		TMhelix	protein_coding	5
ENSG00000169575			protein_coding	22
ENSG00000134352	SignalP-noTM	TMhelix	protein_coding	5
ENSG00000087884			protein_coding	11
ENSG00000163608			protein_coding	3
ENSG00000003147			protein_coding	7
ENSG00000138101			protein_coding	2
ENSG00000145545			protein_coding	5
ENSG00000078053			protein_coding	7
ENSG00000134352			protein_coding	5
ENSG00000182447	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000170421			protein_coding	12
ENSG00000213780			protein_coding	6
ENSG00000185156		TMhelix	protein_coding	17
ENSG00000186862			protein_coding	10
ENSG00000173531	SignalP-noTM		protein_coding	3
ENSG00000155897		TMhelix	protein_coding	8
ENSG00000125827	SignalP-noTM	TMhelix	protein_coding	20
ENSG00000162645			protein_coding	1
ENSG00000155897			protein_coding	8
ENSG00000003147		TMhelix	protein_coding	7
ENSG00000125827			protein_coding	20
ENSG00000137509			protein_coding	11
ENSG00000276468	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000188817			protein_coding	3
ENSG00000179813			protein_coding	13
ENSG00000185559	SignalP-noTM		protein_coding	14
ENSG00000134352	SignalP-noTM		protein_coding	5
ENSG00000183185	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000152990			protein_coding	4
ENSG00000143106			protein_coding	1
ENSG00000278718			protein_coding	CHR_HSCHR8_3_CTG7
ENSG00000134352	SignalP-TM		protein_coding	5
ENSG00000081870			protein_coding	1
ENSG00000276875	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000185559	SignalP-noTM	TMhelix	protein_coding	14
ENSG00000077254			protein_coding	1
ENSG00000276416			protein_coding	CHR_HSCHR14_7_CTG1
ENSG00000165490	SignalP-noTM		protein_coding	11
ENSG00000099940			protein_coding	22
ENSG00000163632			protein_coding	3
ENSG00000169760			protein_coding	3
ENSG00000111057			protein_coding	12
ENSG00000225073			protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000198363		TMhelix	protein_coding	8
ENSG00000155368			protein_coding	2
ENSG00000198363			protein_coding	8
ENSG00000136888			protein_coding	9
ENSG00000117308			protein_coding	1
ENSG00000169760		TMhelix	protein_coding	3
ENSG00000277018		TMhelix	protein_coding	CHR_HSCHR14_7_CTG1
ENSG00000163634			protein_coding	3
ENSG00000184155		TMhelix	protein_coding	1
ENSG00000152990	SignalP-noTM	TMhelix	protein_coding	4
ENSG00000136897			protein_coding	9
ENSG00000276615		TMhelix	protein_coding	CHR_HSCHR7_2_CTG6
ENSG00000213658		TMhelix	protein_coding	16
ENSG00000144736			protein_coding	3
ENSG00000165490			protein_coding	11
ENSG00000174748			protein_coding	3
ENSG00000149308			protein_coding	11
ENSG00000115290			protein_coding	2
ENSG00000177426			protein_coding	18
ENSG00000263341			protein_coding	CHR_HSCHR17_1_CTG4
ENSG00000177697		TMhelix	protein_coding	11
ENSG00000263186			protein_coding	CHR_HSCHR17_1_CTG4
ENSG00000204694		TMhelix	protein_coding	6
ENSG00000280236		TMhelix	protein_coding	6
ENSG00000114030			protein_coding	3
ENSG00000155719	SignalP-noTM		protein_coding	16
ENSG00000198691		TMhelix	protein_coding	1
ENSG00000206474		TMhelix	protein_coding	6
ENSG00000189319			protein_coding	10
ENSG00000163666			protein_coding	3
ENSG00000107745			protein_coding	10
ENSG00000112462		TMhelix	protein_coding	6
ENSG00000243729		TMhelix	protein_coding	6
ENSG00000102539		TMhelix	protein_coding	13
ENSG00000225987			protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000213658			protein_coding	16
ENSG00000155719			protein_coding	16
ENSG00000071073		TMhelix	protein_coding	2
ENSG00000106537		TMhelix	protein_coding	7
ENSG00000175792			protein_coding	3
ENSG00000166130			protein_coding	12
ENSG00000107902			protein_coding	10
ENSG00000177697			protein_coding	11
ENSG00000149600			protein_coding	20
ENSG00000166323			protein_coding	11
ENSG00000285382			protein_coding	20
ENSG00000114423			protein_coding	3
ENSG00000198547			protein_coding	20
ENSG00000203791			protein_coding	10
ENSG00000177700			protein_coding	11
ENSG00000071073			protein_coding	2
ENSG00000081479	SignalP-noTM	TMhelix	protein_coding	2
ENSG00000081479			protein_coding	2
ENSG00000081479	SignalP-noTM		protein_coding	2
ENSG00000241973			protein_coding	22
ENSG00000197885			protein_coding	3
ENSG00000163607			protein_coding	3
ENSG00000258539			protein_coding	10
ENSG00000130305			protein_coding	7
ENSG00000131378			protein_coding	3
ENSG00000149548			protein_coding	11
ENSG00000068438			protein_coding	X
ENSG00000160445			protein_coding	9
ENSG00000105887			protein_coding	7
ENSG00000149294	SignalP-noTM	TMhelix	protein_coding	11
ENSG00000149294	SignalP-noTM		protein_coding	11
ENSG00000119866			protein_coding	2
ENSG00000138448	SignalP-noTM	TMhelix	protein_coding	2
ENSG00000163635			protein_coding	3
ENSG00000138448			protein_coding	2
ENSG00000135220	SignalP-noTM	TMhelix	protein_coding	4
ENSG00000214022			protein_coding	7
ENSG00000132394			protein_coding	3
ENSG00000139514		TMhelix	protein_coding	13
ENSG00000273780			protein_coding	CHR_HSCHR17_7_CTG4
ENSG00000135220			protein_coding	4
ENSG00000154059			protein_coding	18
ENSG00000149294			protein_coding	11
ENSG00000121966		TMhelix	protein_coding	2
ENSG00000149294		TMhelix	protein_coding	11
ENSG00000099937	SignalP-noTM		protein_coding	22
ENSG00000198812			protein_coding	12
ENSG00000182379	SignalP-noTM		protein_coding	12
ENSG00000182379			protein_coding	12
ENSG00000153214	SignalP-noTM	TMhelix	protein_coding	2
ENSG00000137502			protein_coding	11
ENSG00000136870			protein_coding	9
ENSG00000153214		TMhelix	protein_coding	2
ENSG00000137656			protein_coding	11
ENSG00000153214			protein_coding	2
ENSG00000149311			protein_coding	11
ENSG00000164062			protein_coding	3
ENSG00000273914		TMhelix	protein_coding	CHR_HSCHR7_2_CTG6
ENSG00000172752			protein_coding	3
ENSG00000166006		TMhelix	protein_coding	12
ENSG00000196236			protein_coding	22
ENSG00000277378		TMhelix	protein_coding	CHR_HSCHR7_2_CTG6
ENSG00000172752	SignalP-noTM		protein_coding	3
ENSG00000172404			protein_coding	22
ENSG00000274921	SignalP-noTM		protein_coding	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000123572			protein_coding	X
ENSG00000065518		TMhelix	protein_coding	3
ENSG00000284691			protein_coding	7
ENSG00000213281			protein_coding	1
ENSG00000185917			protein_coding	21
ENSG00000101916	SignalP-noTM	TMhelix	protein_coding	X
ENSG00000065518			protein_coding	3
ENSG00000175265			protein_coding	15
ENSG00000123572		TMhelix	protein_coding	X
ENSG00000101916		TMhelix	protein_coding	X
ENSG00000196456			protein_coding	7
ENSG00000149972	SignalP-noTM		protein_coding	11
ENSG00000058262		TMhelix	protein_coding	3
ENSG00000181072		TMhelix	protein_coding	7
ENSG00000261678			protein_coding	8
ENSG00000166006			protein_coding	12
ENSG00000274921	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000102543			protein_coding	13
ENSG00000102218			protein_coding	X
ENSG00000123131		TMhelix	protein_coding	X
ENSG00000015171			protein_coding	10
ENSG00000249662			protein_coding	5
ENSG00000187715			protein_coding	3
ENSG00000120498			protein_coding	X
ENSG00000166111		TMhelix	protein_coding	12
ENSG00000276231			protein_coding	17
ENSG00000166111			protein_coding	12
ENSG00000149972			protein_coding	11
ENSG00000145335			protein_coding	4
ENSG00000123131	SignalP-noTM		protein_coding	X
ENSG00000167535			protein_coding	12
ENSG00000123131			protein_coding	X
ENSG00000249240			protein_coding	15
ENSG00000154319			protein_coding	8
ENSG00000132746			protein_coding	11
ENSG00000106541	SignalP-noTM		protein_coding	7
ENSG00000106541			protein_coding	7
ENSG00000273562			protein_coding	CHR_HSCHR11_1_CTG7
ENSG00000153487			protein_coding	13
ENSG00000180776			protein_coding	13
ENSG00000152102			protein_coding	2
ENSG00000159228			protein_coding	21
ENSG00000268799			protein_coding	5
ENSG00000274412	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000205542			protein_coding	X
ENSG00000204688		TMhelix	protein_coding	6
ENSG00000284373			protein_coding	5
ENSG00000232367		TMhelix	protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000279643			protein_coding	CHR_HSCHR3_1_CTG1
ENSG00000157933			protein_coding	1
ENSG00000101197			protein_coding	20
ENSG00000237388		TMhelix	protein_coding	11
ENSG00000132703	SignalP-noTM		protein_coding	1
ENSG00000171227		TMhelix	protein_coding	2
ENSG00000171227			protein_coding	2
ENSG00000158525			protein_coding	7
ENSG00000196935			protein_coding	12
ENSG00000180776		TMhelix	protein_coding	13
ENSG00000137411			protein_coding	6
ENSG00000175764			protein_coding	9
ENSG00000196876			protein_coding	12
ENSG00000204740	SignalP-noTM	TMhelix	protein_coding	10
ENSG00000204740		TMhelix	protein_coding	10
ENSG00000227587			protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000116151			protein_coding	1
ENSG00000204740			protein_coding	10
ENSG00000136872			protein_coding	9
ENSG00000074416			protein_coding	3
ENSG00000154814			protein_coding	3
ENSG00000243067			protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000226923	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000261846			protein_coding	CHR_HSCHR3_1_CTG2_1
ENSG00000166839			protein_coding	15
ENSG00000172986	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000227315			protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000122042			protein_coding	13
ENSG00000261846	SignalP-noTM		protein_coding	CHR_HSCHR3_1_CTG2_1
ENSG00000069424			protein_coding	1
ENSG00000172986			protein_coding	3
ENSG00000141258			protein_coding	17
ENSG00000166839	SignalP-noTM		protein_coding	15
ENSG00000255423			protein_coding	3
ENSG00000186350			protein_coding	9
ENSG00000186350	SignalP-noTM		protein_coding	9
ENSG00000259680	SignalP-noTM		protein_coding	16
ENSG00000119421			protein_coding	9
ENSG00000227315		TMhelix	protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000276966			protein_coding	6
ENSG00000163605			protein_coding	3
ENSG00000284439			protein_coding	5
ENSG00000174899			protein_coding	3
ENSG00000241839			protein_coding	15
ENSG00000273802			protein_coding	6
ENSG00000150527	SignalP-noTM	TMhelix	protein_coding	14
ENSG00000284283			protein_coding	5
ENSG00000186310			protein_coding	X
ENSG00000179083			protein_coding	X
ENSG00000162654			protein_coding	1
ENSG00000150527		TMhelix	protein_coding	14
ENSG00000123933			protein_coding	4
ENSG00000150527			protein_coding	14
ENSG00000235715			protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000132693	SignalP-noTM		protein_coding	1
ENSG00000132693			protein_coding	1
ENSG00000102221			protein_coding	X
ENSG00000275004			protein_coding	22
ENSG00000134905			protein_coding	13
ENSG00000196091			protein_coding	12
