ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_length
ENSG00000102879	ENST00000219150	ENSE00000868516	11	1623
ENSG00000102891	ENST00000219162	ENSE00000684649	3	270
ENSG00000102898	ENST00000219169	ENSE00000844250	5	2120
ENSG00000102924	ENST00000219197	ENSE00001301806	3	2442
ENSG00000102931	ENST00000219204	ENSE00001306775	6	1969
ENSG00000102934	ENST00000219207	ENSE00001165312	4	1497
ENSG00000102962	ENST00000219235	ENSE00001301179	3	2917
ENSG00000102967	ENST00000219240	ENSE00002320279	9	4669
ENSG00000102970	ENST00000219244	ENSE00003889146	4	616
ENSG00000102978	ENST00000219252	ENSE00001415827	9	1764
ENSG00000102996	ENST00000219271	ENSE00000852984	10	4062
ENSG00000103005	ENST00000219281	ENSE00001242676	7	2248
ENSG00000103021	ENST00000219299	ENSE00001860360	9	5272
ENSG00000103035	ENST00000219313	ENSE00000874845	7	1631
ENSG00000103037	ENST00000219315	ENSE00001655755	8	6256
ENSG00000103042	ENST00000219320	ENSE00001296278	12	4058
ENSG00000103056	ENST00000219334	ENSE00001175641	9	5271
ENSG00000103064	ENST00000219343	ENSE00001628262	11	6255
ENSG00000103066	ENST00000219345	ENSE00002581068	6	2694
ENSG00000103089	ENST00000219368	ENSE00003590273	7	2405
ENSG00000185615	ENST00000219406	ENSE00000000091	11	1686
ENSG00000242173	ENST00000219409	ENSE00001679980	6	964
ENSG00000103160	ENST00000219439	ENSE00002590467	6	3648
ENSG00000103175	ENST00000219454	ENSE00002594078	7	1295
ENSG00000103197	ENST00000219476	ENSE00003842618	42	6415
ENSG00000103199	ENST00000219478	ENSE00002903692	6	5824
ENSG00000103202	ENST00000219479	ENSE00001958819	5	1000
ENSG00000242612	ENST00000219481	ENSE00003846318	9	1551
ENSG00000103266	ENST00000219548	ENSE00002606823	7	1340
ENSG00000103326	ENST00000219611	ENSE00003565812	14	4888
ENSG00000103375	ENST00000219660	ENSE00002595379	6	1325
ENSG00000103460	ENST00000219746	ENSE00002576203	7	4959
ENSG00000103502	ENST00000219789	ENSE00001548141	6	1843
ENSG00000103507	ENST00000219794	ENSE00002616272	12	2036
ENSG00000103510	ENST00000219797	ENSE00002682252	11	1495
ENSG00000103550	ENST00000219837	ENSE00002602627	5	6422
ENSG00000103569	ENST00000219919	ENSE00001250659	6	2849
ENSG00000103707	ENST00000220058	ENSE00001201066	9	2746
ENSG00000103710	ENST00000220062	ENSE00001883781	5	2519
ENSG00000103811	ENST00000220166	ENSE00001866662	12	2145
ENSG00000103966	ENST00000220325	ENSE00000391391	6	6401
ENSG00000104055	ENST00000220420	ENSE00003894953	13	2843
ENSG00000104112	ENST00000220478	ENSE00002548153	12	3160
ENSG00000104129	ENST00000220496	ENSE00000883925	11	3721
ENSG00000104140	ENST00000220507	ENSE00001153781	3	1650
ENSG00000104142	ENST00000220509	ENSE00000675656	5	3875
ENSG00000104147	ENST00000220514	ENSE00000884003	5	1201
ENSG00000104164	ENST00000220531	ENSE00001271125	5	3778
ENSG00000012232	ENST00000220562	ENSE00001216918	7	8221
ENSG00000079459	ENST00000220584	ENSE00001323254	8	2035
ENSG00000123908	ENST00000220592	ENSE00002573500	19	14595
ENSG00000076641	ENST00000220597	ENSE00001206828	9	10744
ENSG00000042832	ENST00000220616	ENSE00003663118	48	8455
ENSG00000104221	ENST00000220659	ENSE00001300861	4	2560
ENSG00000104231	ENST00000220669	ENSE00001311435	8	2184
ENSG00000104237	ENST00000220676	ENSE00000819425	4	7071
ENSG00000104312	ENST00000220751	ENSE00001019097	11	2516
ENSG00000104324	ENST00000220763	ENSE00001311391	8	1932
ENSG00000104325	ENST00000220764	ENSE00002128622	10	2760
ENSG00000104332	ENST00000220772	ENSE00002111007	3	4464
ENSG00000104368	ENST00000220809	ENSE00003894645	14	3062
ENSG00000104371	ENST00000220812	ENSE00000692528	4	896
ENSG00000104381	ENST00000220822	ENSE00000819699	6	3645
ENSG00000104408	ENST00000220849	ENSE00003891060	13	2022
ENSG00000104412	ENST00000220853	ENSE00002097848	11	3527
ENSG00000104435	ENST00000220876	ENSE00001323097	5	1903
ENSG00000104472	ENST00000220913	ENSE00001231189	3	2481
ENSG00000104490	ENST00000220931	ENSE00002118231	4	3476
ENSG00000104499	ENST00000220940	ENSE00000862678	4	728
ENSG00000104643	ENST00000221086	ENSE00001189960	10	7081
ENSG00000104671	ENST00000221114	ENSE00002095991	7	1054
ENSG00000104687	ENST00000221130	ENSE00002132314	13	3034
ENSG00000104689	ENST00000221132	ENSE00001217507	10	2690
ENSG00000104695	ENST00000221138	ENSE00002094460	7	1946
ENSG00000104722	ENST00000221166	ENSE00000684992	3	3271
ENSG00000104756	ENST00000221200	ENSE00000818559	12	3367
ENSG00000088038	ENST00000221232	ENSE00003468629	18	2818
ENSG00000077348	ENST00000221233	ENSE00000842445	6	998
ENSG00000006712	ENST00000221265	ENSE00001141439	14	2200
ENSG00000076944	ENST00000221283	ENSE00003530679	19	1885
ENSG00000186529	ENST00000221307	ENSE00001513375	13	5053
ENSG00000256087	ENST00000221315	ENSE00001283222	5	4637
ENSG00000104804	ENST00000221399	ENSE00002114211	13	1763
ENSG00000104808	ENST00000221403	ENSE00001229678	7	1064
ENSG00000104823	ENST00000221418	ENSE00003474781	10	1200
ENSG00000104835	ENST00000221431	ENSE00003632737	16	1924
ENSG00000104856	ENST00000221452	ENSE00001048628	12	2258
ENSG00000104859	ENST00000221455	ENSE00003592336	21	2229
ENSG00000104863	ENST00000221459	ENSE00003646225	6	746
ENSG00000104866	ENST00000221462	ENSE00002879226	13	2946
ENSG00000104870	ENST00000221466	ENSE00003888717	7	1511
ENSG00000104879	ENST00000221476	ENSE00001158571	8	1556
ENSG00000104883	ENST00000221480	ENSE00001272257	5	1078
ENSG00000104888	ENST00000221485	ENSE00000719534	12	2949
ENSG00000104889	ENST00000221486	ENSE00003822247	8	1164
ENSG00000104897	ENST00000221494	ENSE00000876645	9	1619
ENSG00000104899	ENST00000221496	ENSE00000663841	5	1809
ENSG00000104901	ENST00000221498	ENSE00003495273	5	939
ENSG00000104918	ENST00000221515	ENSE00003846573	4	516
ENSG00000104941	ENST00000221538	ENSE00003071691	6	2442
ENSG00000104946	ENST00000221543	ENSE00003216197	17	2095
ENSG00000104957	ENST00000221554	ENSE00001763365	10	1673
ENSG00000104969	ENST00000221566	ENSE00000859580	12	2231
ENSG00000104976	ENST00000221573	ENSE00003512858	5	1520
ENSG00000179943	ENST00000221665	ENSE00000728079	3	2645
ENSG00000105072	ENST00000221671	ENSE00001246928	9	3346
ENSG00000186115	ENST00000221700	ENSE00001666499	13	2361
ENSG00000105131	ENST00000221730	ENSE00001695678	7	1838
ENSG00000105198	ENST00000221797	ENSE00003096833	4	600
ENSG00000105202	ENST00000221801	ENSE00003077582	9	1125
ENSG00000105205	ENST00000221804	ENSE00000877645	4	631
ENSG00000105246	ENST00000221847	ENSE00001115419	5	1158
ENSG00000105254	ENST00000221855	ENSE00003849507	6	987
ENSG00000105255	ENST00000221856	ENSE00003204804	13	1833
ENSG00000105258	ENST00000221859	ENSE00003499853	6	443
ENSG00000105290	ENST00000221891	ENSE00003555094	17	2370
ENSG00000105321	ENST00000221922	ENSE00000714755	12	2027
ENSG00000105329	ENST00000221930	ENSE00001196164	7	2780
ENSG00000105355	ENST00000221957	ENSE00001207078	8	2232
ENSG00000105369	ENST00000221972	ENSE00001053091	5	1099
ENSG00000105374	ENST00000221978	ENSE00001125194	4	774
ENSG00000105376	ENST00000221980	ENSE00002876143	11	3029
ENSG00000105388	ENST00000221992	ENSE00001942723	10	3501
ENSG00000105392	ENST00000221996	ENSE00001263348	4	4366
ENSG00000105398	ENST00000222002	ENSE00001310164	6	1904
ENSG00000105401	ENST00000222005	ENSE00000954374	8	1618
ENSG00000105404	ENST00000222008	ENSE00003848497	5	750
ENSG00000105427	ENST00000222032	ENSE00000952327	4	533
ENSG00000105428	ENST00000222033	ENSE00000665652	1	1440
ENSG00000105514	ENST00000222120	ENSE00001255557	5	4240
ENSG00000105516	ENST00000222122	ENSE00003190131	4	2170
ENSG00000187266	ENST00000222139	ENSE00001131148	8	2411
ENSG00000105538	ENST00000222145	ENSE00003529887	12	3199
ENSG00000105607	ENST00000222214	ENSE00003669873	12	1852
ENSG00000105612	ENST00000222219	ENSE00001184279	6	1938
ENSG00000105617	ENST00000222224	ENSE00001122505	4	1381
ENSG00000105640	ENST00000222247	ENSE00002986563	5	634
ENSG00000105641	ENST00000222248	ENSE00001213003	15	3604
ENSG00000105643	ENST00000222250	ENSE00003152102	8	2501
ENSG00000105647	ENST00000222254	ENSE00000893034	16	3980
ENSG00000105649	ENST00000222256	ENSE00001056333	5	1496
ENSG00000105664	ENST00000222271	ENSE00003143164	19	2452
ENSG00000105677	ENST00000222284	ENSE00003651027	7	868
ENSG00000105679	ENST00000222286	ENSE00001284302	11	1448
ENSG00000105697	ENST00000222304	ENSE00000862778	3	406
ENSG00000105698	ENST00000222305	ENSE00003188698	10	1746
ENSG00000105700	ENST00000222307	ENSE00003190256	5	1344
ENSG00000105722	ENST00000222329	ENSE00000847274	4	2672
ENSG00000105723	ENST00000222330	ENSE00001824331	11	2193
ENSG00000105738	ENST00000222345	ENSE00001314762	22	8004
ENSG00000105767	ENST00000222374	ENSE00001212252	9	2189
ENSG00000005421	ENST00000222381	ENSE00001182780	9	2393
ENSG00000019991	ENST00000222390	ENSE00003850244	18	5834
ENSG00000091136	ENST00000222399	ENSE00001820525	34	5650
ENSG00000078967	ENST00000222402	ENSE00003584610	7	3982
ENSG00000002745	ENST00000222462	ENSE00001841941	4	3150
ENSG00000158516	ENST00000222481	ENSE00001930985	11	1330
ENSG00000105793	ENST00000222511	ENSE00001901407	10	7489
ENSG00000105825	ENST00000222543	ENSE00000877340	5	2207
ENSG00000105829	ENST00000222547	ENSE00001031680	4	1481
ENSG00000105835	ENST00000222553	ENSE00000881741	11	4360
ENSG00000105849	ENST00000222567	ENSE00001224707	4	3893
ENSG00000105854	ENST00000222572	ENSE00003845291	9	1610
ENSG00000105855	ENST00000222573	ENSE00000831899	14	8974
ENSG00000105856	ENST00000222574	ENSE00001829379	11	2834
ENSG00000105866	ENST00000222584	ENSE00001029037	6	6077
ENSG00000105953	ENST00000222673	ENSE00001679409	23	4193
ENSG00000105954	ENST00000222674	ENSE00001206993	3	1190
ENSG00000105971	ENST00000222693	ENSE00001864005	3	2953
ENSG00000105996	ENST00000222718	ENSE00001147206	2	1686
ENSG00000106003	ENST00000222725	ENSE00001556361	8	2445
ENSG00000106004	ENST00000222726	ENSE00001012494	2	1670
ENSG00000106006	ENST00000222728	ENSE00000674261	2	989
ENSG00000106025	ENST00000222747	ENSE00000881958	8	2585
ENSG00000106069	ENST00000222792	ENSE00000000342	13	3167
ENSG00000106080	ENST00000222803	ENSE00001138174	4	4978
ENSG00000106089	ENST00000222812	ENSE00003596585	10	2102
ENSG00000106100	ENST00000222823	ENSE00001929249	14	4503
ENSG00000106245	ENST00000222969	ENSE00001849273	6	1052
ENSG00000106258	ENST00000222982	ENSE00001865277	13	1720
ENSG00000106266	ENST00000222990	ENSE00001156125	11	4704
ENSG00000106299	ENST00000223023	ENSE00001188527	11	4363
ENSG00000106302	ENST00000223026	ENSE00000882056	5	2410
ENSG00000106305	ENST00000223029	ENSE00000831654	4	1198
ENSG00000106327	ENST00000223051	ENSE00003498296	18	2886
ENSG00000106333	ENST00000223061	ENSE00001871599	9	1516
ENSG00000106344	ENST00000223073	ENSE00000882259	19	15507
ENSG00000106366	ENST00000223095	ENSE00001055519	9	3156
ENSG00000106384	ENST00000223114	ENSE00001804249	7	2147
ENSG00000106397	ENST00000223127	ENSE00003850080	19	2821
ENSG00000106399	ENST00000223129	ENSE00001553346	8	2020
ENSG00000214253	ENST00000223136	ENSE00003598790	5	870
ENSG00000106415	ENST00000223145	ENSE00001854467	8	4741
ENSG00000106436	ENST00000223167	ENSE00001178070	8	1004
ENSG00000106477	ENST00000223208	ENSE00000723269	11	6292
ENSG00000106479	ENST00000223210	ENSE00001892132	8	6942
ENSG00000106484	ENST00000223215	ENSE00003827825	12	2646
ENSG00000106538	ENST00000223271	ENSE00000872355	6	685
ENSG00000241127	ENST00000223273	ENSE00000832450	3	871
ENSG00000106560	ENST00000223293	ENSE00000872369	3	1443
ENSG00000106588	ENST00000223321	ENSE00002485073	8	1434
ENSG00000106591	ENST00000223324	ENSE00003483004	3	859
ENSG00000106624	ENST00000223357	ENSE00001882007	21	4097
ENSG00000106631	ENST00000223364	ENSE00001599692	7	612
ENSG00000106635	ENST00000223368	ENSE00003494651	6	1663
ENSG00000106636	ENST00000223369	ENSE00001899844	7	2767
ENSG00000106665	ENST00000223398	ENSE00001039248	17	5623
ENSG00000086065	ENST00000223500	ENSE00000832793	8	1901
ENSG00000106803	ENST00000223641	ENSE00003632788	4	564
ENSG00000106804	ENST00000223642	ENSE00000806454	41	5464
ENSG00000107018	ENST00000223862	ENSE00003613370	2	1009
ENSG00000107020	ENST00000223864	ENSE00001165313	6	981
ENSG00000107223	ENST00000224073	ENSE00000870751	5	662
ENSG00000107290	ENST00000224140	ENSE00003529884	26	11101
ENSG00000095585	ENST00000224337	ENSE00000000179	17	4344
ENSG00000095596	ENST00000224356	ENSE00001402485	7	2117
ENSG00000107736	ENST00000224721	ENSE00003247526	70	11138
ENSG00000107796	ENST00000224784	ENSE00001902221	9	1349
ENSG00000107959	ENST00000224949	ENSE00003843068	27	3427
ENSG00000107960	ENST00000224950	ENSE00000723413	10	6369
ENSG00000108176	ENST00000225171	ENSE00000834117	5	1221
ENSG00000108179	ENST00000225174	ENSE00001136191	6	2196
ENSG00000108239	ENST00000225235	ENSE00001162241	13	5637
ENSG00000005381	ENST00000225275	ENSE00001151664	12	3216
ENSG00000070731	ENST00000225276	ENSE00000745319	9	1904
ENSG00000005100	ENST00000225296	ENSE00001822064	12	5535
ENSG00000011260	ENST00000225298	ENSE00002686233	14	1876
ENSG00000083454	ENST00000225328	ENSE00001929963	12	2060
ENSG00000121053	ENST00000225371	ENSE00001693468	13	2719
ENSG00000108256	ENST00000225388	ENSE00001053085	4	10877
ENSG00000108298	ENST00000225430	ENSE00003832753	6	737
ENSG00000213246	ENST00000225504	ENSE00003648974	5	1488
ENSG00000108379	ENST00000225512	ENSE00001110660	5	3287
ENSG00000197417	ENST00000225519	ENSE00001196861	7	3788
ENSG00000213977	ENST00000225525	ENSE00001301026	4	1280
ENSG00000108405	ENST00000225538	ENSE00003600494	12	2662
ENSG00000108417	ENST00000225550	ENSE00001320577	7	1743
ENSG00000108443	ENST00000225577	ENSE00001921721	15	5428
ENSG00000108468	ENST00000225603	ENSE00003844307	5	2182
ENSG00000108474	ENST00000225609	ENSE00001946145	7	1289
ENSG00000108511	ENST00000225648	ENSE00002352501	4	1676
ENSG00000108518	ENST00000225655	ENSE00001488299	3	807
ENSG00000108528	ENST00000225665	ENSE00001313839	8	1692
ENSG00000108551	ENST00000225688	ENSE00000589957	2	1748
ENSG00000108561	ENST00000225698	ENSE00000678412	6	1169
ENSG00000108582	ENST00000225719	ENSE00001246229	21	9372
ENSG00000108588	ENST00000225726	ENSE00001347617	13	3283
ENSG00000108590	ENST00000225728	ENSE00001149797	4	1629
ENSG00000108591	ENST00000225729	ENSE00002371187	13	1900
ENSG00000108599	ENST00000225737	ENSE00001911446	15	4063
ENSG00000108602	ENST00000225740	ENSE00003846695	11	1639
ENSG00000108654	ENST00000225792	ENSE00003596319	13	3684
ENSG00000108691	ENST00000225831	ENSE00001161442	3	741
ENSG00000108702	ENST00000225842	ENSE00001017469	3	594
ENSG00000181374	ENST00000225844	ENSE00001243919	3	823
ENSG00000108733	ENST00000225873	ENSE00001017535	3	2617
ENSG00000108773	ENST00000225916	ENSE00001842471	18	3115
ENSG00000108784	ENST00000225927	ENSE00001296761	6	2475
ENSG00000108798	ENST00000225941	ENSE00000819763	8	1629
ENSG00000108821	ENST00000225964	ENSE00001132088	51	5914
ENSG00000108826	ENST00000225969	ENSE00002021904	4	686
ENSG00000108829	ENST00000225972	ENSE00001018418	7	2880
ENSG00000108849	ENST00000225992	ENSE00000000045	4	468
ENSG00000108861	ENST00000226004	ENSE00001292277	3	4095
ENSG00000108878	ENST00000226021	ENSE00000837192	4	1302
ENSG00000108924	ENST00000226067	ENSE00001013153	4	5721
ENSG00000108947	ENST00000226091	ENSE00001254345	5	3216
ENSG00000108961	ENST00000226105	ENSE00003589475	5	831
ENSG00000109047	ENST00000226193	ENSE00001294803	3	2469
ENSG00000109061	ENST00000226207	ENSE00002721405	40	6023
ENSG00000109072	ENST00000226218	ENSE00001177290	8	1626
ENSG00000109079	ENST00000226225	ENSE00001053464	7	3570
ENSG00000109084	ENST00000226230	ENSE00001350895	3	2463
ENSG00000109107	ENST00000226253	ENSE00003843474	9	1608
ENSG00000004468	ENST00000226279	ENSE00001131136	8	5620
ENSG00000029559	ENST00000226284	ENSE00001006081	7	1573
ENSG00000124875	ENST00000226317	ENSE00000851055	4	1537
ENSG00000077684	ENST00000226319	ENSE00003889275	11	5695
ENSG00000079557	ENST00000226355	ENSE00001330731	15	1997
ENSG00000109132	ENST00000226382	ENSE00001014992	3	2785
ENSG00000109163	ENST00000226413	ENSE00001597165	3	4402
ENSG00000109182	ENST00000226432	ENSE00001209849	16	2444
ENSG00000109193	ENST00000226444	ENSE00001180361	8	1773
ENSG00000109208	ENST00000226460	ENSE00000720235	3	666
ENSG00000109272	ENST00000226524	ENSE00001077827	3	743
ENSG00000109320	ENST00000226574	ENSE00001297248	24	4055
ENSG00000109466	ENST00000226725	ENSE00003584750	15	3185
ENSG00000109471	ENST00000226730	ENSE00001138256	4	1029
ENSG00000109501	ENST00000226760	ENSE00003474648	8	3640
ENSG00000109534	ENST00000226796	ENSE00002078448	7	1015
ENSG00000109536	ENST00000226798	ENSE00002035462	9	978
ENSG00000109684	ENST00000226951	ENSE00002065755	19	5502
ENSG00000085117	ENST00000227155	ENSE00002160477	10	2212
ENSG00000109861	ENST00000227266	ENSE00000842724	7	1870
ENSG00000109917	ENST00000227322	ENSE00003771780	14	6539
ENSG00000109943	ENST00000227348	ENSE00002193077	10	2473
ENSG00000109944	ENST00000227349	ENSE00001134232	9	7057
ENSG00000110042	ENST00000227451	ENSE00001171348	9	6003
ENSG00000110057	ENST00000227471	ENSE00003679014	11	2294
ENSG00000110060	ENST00000227474	ENSE00003893820	4	1829
ENSG00000110092	ENST00000227507	ENSE00000894873	5	4238
ENSG00000110104	ENST00000227520	ENSE00000851431	4	1851
ENSG00000110107	ENST00000227524	ENSE00002246652	16	2337
ENSG00000110108	ENST00000227525	ENSE00000991011	4	2129
ENSG00000110218	ENST00000227638	ENSE00002233983	5	2852
ENSG00000110243	ENST00000227665	ENSE00001329650	3	1881
ENSG00000110245	ENST00000227667	ENSE00001413859	4	535
ENSG00000110324	ENST00000227752	ENSE00002200423	7	3653
ENSG00000110328	ENST00000227756	ENSE00001240331	11	2503
ENSG00000110435	ENST00000227868	ENSE00002154149	11	2500
ENSG00000110446	ENST00000227880	ENSE00003505725	8	2506
ENSG00000110484	ENST00000227918	ENSE00001119155	3	506
ENSG00000062282	ENST00000228027	ENSE00001554275	8	2407
ENSG00000110696	ENST00000228136	ENSE00002190925	5	3920
ENSG00000060138	ENST00000228251	ENSE00001208872	10	1931
ENSG00000013503	ENST00000228347	ENSE00002407950	28	4183
ENSG00000110841	ENST00000228425	ENSE00002269114	30	5983
ENSG00000110848	ENST00000228434	ENSE00000821822	5	1676
ENSG00000110851	ENST00000228437	ENSE00002250300	12	4182
ENSG00000110887	ENST00000228476	ENSE00002335214	11	1694
ENSG00000110906	ENST00000228495	ENSE00001250971	7	3920
ENSG00000110917	ENST00000228506	ENSE00000756534	5	6341
ENSG00000110921	ENST00000228510	ENSE00003636969	11	2833
ENSG00000110925	ENST00000228515	ENSE00001156228	5	4517
ENSG00000110944	ENST00000228534	ENSE00001329528	4	1037
ENSG00000110975	ENST00000228567	ENSE00001133434	7	4461
ENSG00000111012	ENST00000228606	ENSE00002378890	9	2372
ENSG00000111046	ENST00000228641	ENSE00000875268	3	1329
ENSG00000111049	ENST00000228644	ENSE00000875270	3	1540
ENSG00000111087	ENST00000228682	ENSE00001278393	12	3972
ENSG00000111110	ENST00000228705	ENSE00001177242	10	6454
ENSG00000111144	ENST00000228740	ENSE00002379270	19	2140
ENSG00000111145	ENST00000228741	ENSE00002382815	5	4201
ENSG00000111203	ENST00000228799	ENSE00001882716	12	2320
ENSG00000111215	ENST00000228811	ENSE00003744244	4	563
ENSG00000111224	ENST00000228820	ENSE00003663393	8	4449
ENSG00000111229	ENST00000228825	ENSE00001927859	7	946
ENSG00000111231	ENST00000228827	ENSE00002351545	8	1457
ENSG00000111245	ENST00000228841	ENSE00003896317	7	783
ENSG00000111254	ENST00000228850	ENSE00000997513	6	3334
ENSG00000111269	ENST00000228865	ENSE00001217365	4	3770
ENSG00000111319	ENST00000228916	ENSE00002263715	13	3149
ENSG00000111321	ENST00000228918	ENSE00002212537	10	2134
ENSG00000111331	ENST00000228928	ENSE00001645238	16	6599
ENSG00000111339	ENST00000228936	ENSE00001603649	3	5160
ENSG00000111348	ENST00000228945	ENSE00000999867	6	1174
ENSG00000111536	ENST00000229134	ENSE00000751699	5	1066
ENSG00000111537	ENST00000229135	ENSE00000871856	4	1211
ENSG00000111581	ENST00000229179	ENSE00002296804	28	6213
ENSG00000111615	ENST00000229214	ENSE00001362565	10	10104
ENSG00000111639	ENST00000229238	ENSE00002315871	3	898
ENSG00000111640	ENST00000229239	ENSE00001902446	9	1285
ENSG00000111644	ENST00000229243	ENSE00003574491	10	1905
ENSG00000111666	ENST00000229266	ENSE00001330747	9	1572
ENSG00000111674	ENST00000229277	ENSE00003845316	12	2294
ENSG00000111678	ENST00000229281	ENSE00002227940	3	561
ENSG00000111701	ENST00000229304	ENSE00003633937	5	894
ENSG00000111704	ENST00000229307	ENSE00001426852	4	5182
ENSG00000111711	ENST00000229314	ENSE00000994911	5	3253
ENSG00000111725	ENST00000229328	ENSE00002249689	7	2219
ENSG00000111726	ENST00000229329	ENSE00002269626	8	1748
ENSG00000111727	ENST00000229330	ENSE00001104674	15	5660
ENSG00000111732	ENST00000229335	ENSE00001181366	5	2803
